2025-03-04 19:06:26,418 - INFO - Clock rate for client 1: 2 events per second
2025-03-04 19:06:27,400 - INFO - EVENT: Receive Msg | SENDER: 2 | LOGICAL TIME: 1 | PHYSICAL TIME: 2025-03-04 19:06:27.00, MESSAGE QUEUE LENGTH: 3

2025-03-04 19:06:27,981 - INFO - EVENT: Receive Msg | SENDER: 3 | LOGICAL TIME: 2 | PHYSICAL TIME: 2025-03-04 19:06:27.00, MESSAGE QUEUE LENGTH: 2

2025-03-04 19:06:28,520 - INFO - EVENT: Receive Msg | SENDER: 2 | LOGICAL TIME: 3 | PHYSICAL TIME: 2025-03-04 19:06:27.00, MESSAGE QUEUE LENGTH: 2

2025-03-04 19:06:29,067 - INFO - EVENT: Receive Msg | SENDER: 3 | LOGICAL TIME: 5 | PHYSICAL TIME: 2025-03-04 19:06:27.00, MESSAGE QUEUE LENGTH: 2

2025-03-04 19:06:29,615 - INFO - EVENT: Receive Msg | SENDER: 3 | LOGICAL TIME: 7 | PHYSICAL TIME: 2025-03-04 19:06:28.00, MESSAGE QUEUE LENGTH: 1

2025-03-04 19:06:30,129 - INFO - EVENT: Internal Event | LOGICAL TIME: 8 | PHYSICAL TIME: 2025-03-04 19:06:30.12, MESSAGE QUEUE LENGTH: 0

2025-03-04 19:06:30,665 - INFO - EVENT: Receive Msg | SENDER: 3 | LOGICAL TIME: 15 | PHYSICAL TIME: 2025-03-04 19:06:30.00, MESSAGE QUEUE LENGTH: 1

2025-03-04 19:06:31,169 - INFO - EVENT: Receive Msg | SENDER: 3 | LOGICAL TIME: 18 | PHYSICAL TIME: 2025-03-04 19:06:31.00, MESSAGE QUEUE LENGTH: 1

2025-03-04 19:06:31,707 - INFO - EVENT: Internal Event | LOGICAL TIME: 19 | PHYSICAL TIME: 2025-03-04 19:06:31.70, MESSAGE QUEUE LENGTH: 0

2025-03-04 19:06:32,304 - INFO - EVENT: Internal Event | LOGICAL TIME: 20 | PHYSICAL TIME: 2025-03-04 19:06:32.30, MESSAGE QUEUE LENGTH: 0

2025-03-04 19:06:32,830 - INFO - EVENT: Send Msg | RECIPIENT: 2 and 3 | LOGICAL TIME: 21 | PHYSICAL TIME: 2025-03-04 19:06:32.83, MESSAGE QUEUE LENGTH: 0

2025-03-04 19:06:33,355 - INFO - EVENT: Send Msg | RECIPIENT: 3 | LOGICAL TIME: 22 | PHYSICAL TIME: 2025-03-04 19:06:33.35, MESSAGE QUEUE LENGTH: 0

2025-03-04 19:06:33,890 - INFO - EVENT: Send Msg | RECIPIENT: 2 and 3 | LOGICAL TIME: 23 | PHYSICAL TIME: 2025-03-04 19:06:33.89, MESSAGE QUEUE LENGTH: 0

2025-03-04 19:06:34,453 - INFO - EVENT: Internal Event | LOGICAL TIME: 24 | PHYSICAL TIME: 2025-03-04 19:06:34.45, MESSAGE QUEUE LENGTH: 0

2025-03-04 19:06:34,957 - INFO - EVENT: Internal Event | LOGICAL TIME: 25 | PHYSICAL TIME: 2025-03-04 19:06:34.95, MESSAGE QUEUE LENGTH: 0

2025-03-04 19:06:35,501 - INFO - EVENT: Receive Msg | SENDER: 3 | LOGICAL TIME: 36 | PHYSICAL TIME: 2025-03-04 19:06:35.00, MESSAGE QUEUE LENGTH: 1

2025-03-04 19:06:36,003 - INFO - EVENT: Receive Msg | SENDER: 3 | LOGICAL TIME: 37 | PHYSICAL TIME: 2025-03-04 19:06:35.00, MESSAGE QUEUE LENGTH: 1

2025-03-04 19:06:36,516 - INFO - EVENT: Send Msg | RECIPIENT: 2 | LOGICAL TIME: 38 | PHYSICAL TIME: 2025-03-04 19:06:36.51, MESSAGE QUEUE LENGTH: 0

2025-03-04 19:06:37,091 - INFO - EVENT: Receive Msg | SENDER: 3 | LOGICAL TIME: 41 | PHYSICAL TIME: 2025-03-04 19:06:36.00, MESSAGE QUEUE LENGTH: 1

2025-03-04 19:06:37,606 - INFO - EVENT: Internal Event | LOGICAL TIME: 42 | PHYSICAL TIME: 2025-03-04 19:06:37.60, MESSAGE QUEUE LENGTH: 0

2025-03-04 19:06:38,122 - INFO - EVENT: Send Msg | RECIPIENT: 2 and 3 | LOGICAL TIME: 43 | PHYSICAL TIME: 2025-03-04 19:06:38.12, MESSAGE QUEUE LENGTH: 0

2025-03-04 19:06:38,626 - INFO - EVENT: Send Msg | RECIPIENT: 3 | LOGICAL TIME: 44 | PHYSICAL TIME: 2025-03-04 19:06:38.62, MESSAGE QUEUE LENGTH: 0

2025-03-04 19:06:39,128 - INFO - EVENT: Internal Event | LOGICAL TIME: 45 | PHYSICAL TIME: 2025-03-04 19:06:39.12, MESSAGE QUEUE LENGTH: 0

2025-03-04 19:06:39,691 - INFO - EVENT: Receive Msg | SENDER: 3 | LOGICAL TIME: 53 | PHYSICAL TIME: 2025-03-04 19:06:39.00, MESSAGE QUEUE LENGTH: 3

2025-03-04 19:06:40,207 - INFO - EVENT: Receive Msg | SENDER: 3 | LOGICAL TIME: 54 | PHYSICAL TIME: 2025-03-04 19:06:39.00, MESSAGE QUEUE LENGTH: 2

2025-03-04 19:06:40,748 - INFO - EVENT: Receive Msg | SENDER: 3 | LOGICAL TIME: 55 | PHYSICAL TIME: 2025-03-04 19:06:39.00, MESSAGE QUEUE LENGTH: 3

2025-03-04 19:06:41,294 - INFO - EVENT: Receive Msg | SENDER: 3 | LOGICAL TIME: 59 | PHYSICAL TIME: 2025-03-04 19:06:40.00, MESSAGE QUEUE LENGTH: 2

2025-03-04 19:06:41,806 - INFO - EVENT: Receive Msg | SENDER: 3 | LOGICAL TIME: 60 | PHYSICAL TIME: 2025-03-04 19:06:40.00, MESSAGE QUEUE LENGTH: 1

2025-03-04 19:06:42,312 - INFO - EVENT: Receive Msg | SENDER: 3 | LOGICAL TIME: 66 | PHYSICAL TIME: 2025-03-04 19:06:41.00, MESSAGE QUEUE LENGTH: 1

2025-03-04 19:06:42,840 - INFO - EVENT: Internal Event | LOGICAL TIME: 67 | PHYSICAL TIME: 2025-03-04 19:06:42.84, MESSAGE QUEUE LENGTH: 0

2025-03-04 19:06:43,363 - INFO - EVENT: Receive Msg | SENDER: 3 | LOGICAL TIME: 69 | PHYSICAL TIME: 2025-03-04 19:06:42.00, MESSAGE QUEUE LENGTH: 2

2025-03-04 19:06:43,868 - INFO - EVENT: Receive Msg | SENDER: 3 | LOGICAL TIME: 71 | PHYSICAL TIME: 2025-03-04 19:06:43.00, MESSAGE QUEUE LENGTH: 2

2025-03-04 19:06:44,377 - INFO - EVENT: Receive Msg | SENDER: 3 | LOGICAL TIME: 72 | PHYSICAL TIME: 2025-03-04 19:06:43.00, MESSAGE QUEUE LENGTH: 2

2025-03-04 19:06:44,882 - INFO - EVENT: Receive Msg | SENDER: 3 | LOGICAL TIME: 74 | PHYSICAL TIME: 2025-03-04 19:06:43.00, MESSAGE QUEUE LENGTH: 1

2025-03-04 19:06:45,383 - INFO - EVENT: Receive Msg | SENDER: 3 | LOGICAL TIME: 80 | PHYSICAL TIME: 2025-03-04 19:06:45.00, MESSAGE QUEUE LENGTH: 1

2025-03-04 19:06:45,929 - INFO - EVENT: Receive Msg | SENDER: 3 | LOGICAL TIME: 81 | PHYSICAL TIME: 2025-03-04 19:06:45.00, MESSAGE QUEUE LENGTH: 1

2025-03-04 19:06:46,431 - INFO - EVENT: Receive Msg | SENDER: 3 | LOGICAL TIME: 83 | PHYSICAL TIME: 2025-03-04 19:06:45.00, MESSAGE QUEUE LENGTH: 2

2025-03-04 19:06:46,948 - INFO - EVENT: Receive Msg | SENDER: 3 | LOGICAL TIME: 85 | PHYSICAL TIME: 2025-03-04 19:06:46.00, MESSAGE QUEUE LENGTH: 2

2025-03-04 19:06:47,492 - INFO - EVENT: Receive Msg | SENDER: 3 | LOGICAL TIME: 87 | PHYSICAL TIME: 2025-03-04 19:06:46.00, MESSAGE QUEUE LENGTH: 1

2025-03-04 19:06:47,999 - INFO - EVENT: Internal Event | LOGICAL TIME: 88 | PHYSICAL TIME: 2025-03-04 19:06:47.99, MESSAGE QUEUE LENGTH: 0

2025-03-04 19:06:48,586 - INFO - EVENT: Receive Msg | SENDER: 3 | LOGICAL TIME: 94 | PHYSICAL TIME: 2025-03-04 19:06:48.00, MESSAGE QUEUE LENGTH: 1

2025-03-04 19:06:49,134 - INFO - EVENT: Receive Msg | SENDER: 3 | LOGICAL TIME: 95 | PHYSICAL TIME: 2025-03-04 19:06:48.00, MESSAGE QUEUE LENGTH: 2

2025-03-04 19:06:49,657 - INFO - EVENT: Receive Msg | SENDER: 3 | LOGICAL TIME: 96 | PHYSICAL TIME: 2025-03-04 19:06:48.00, MESSAGE QUEUE LENGTH: 3

2025-03-04 19:06:50,201 - INFO - EVENT: Receive Msg | SENDER: 3 | LOGICAL TIME: 97 | PHYSICAL TIME: 2025-03-04 19:06:49.00, MESSAGE QUEUE LENGTH: 3

2025-03-04 19:06:50,713 - INFO - EVENT: Receive Msg | SENDER: 3 | LOGICAL TIME: 99 | PHYSICAL TIME: 2025-03-04 19:06:49.00, MESSAGE QUEUE LENGTH: 2

2025-03-04 19:06:51,230 - INFO - EVENT: Receive Msg | SENDER: 3 | LOGICAL TIME: 101 | PHYSICAL TIME: 2025-03-04 19:06:49.00, MESSAGE QUEUE LENGTH: 2

2025-03-04 19:06:51,738 - INFO - EVENT: Receive Msg | SENDER: 3 | LOGICAL TIME: 105 | PHYSICAL TIME: 2025-03-04 19:06:50.00, MESSAGE QUEUE LENGTH: 2

2025-03-04 19:06:52,270 - INFO - EVENT: Receive Msg | SENDER: 3 | LOGICAL TIME: 107 | PHYSICAL TIME: 2025-03-04 19:06:51.00, MESSAGE QUEUE LENGTH: 2

2025-03-04 19:06:52,915 - INFO - EVENT: Receive Msg | SENDER: 3 | LOGICAL TIME: 110 | PHYSICAL TIME: 2025-03-04 19:06:52.00, MESSAGE QUEUE LENGTH: 1

2025-03-04 19:06:53,463 - INFO - EVENT: Receive Msg | SENDER: 3 | LOGICAL TIME: 113 | PHYSICAL TIME: 2025-03-04 19:06:52.00, MESSAGE QUEUE LENGTH: 1

2025-03-04 19:06:53,968 - INFO - EVENT: Internal Event | LOGICAL TIME: 114 | PHYSICAL TIME: 2025-03-04 19:06:53.96, MESSAGE QUEUE LENGTH: 0

2025-03-04 19:06:54,539 - INFO - EVENT: Receive Msg | SENDER: 3 | LOGICAL TIME: 120 | PHYSICAL TIME: 2025-03-04 19:06:54.00, MESSAGE QUEUE LENGTH: 1

2025-03-04 19:06:55,118 - INFO - EVENT: Receive Msg | SENDER: 3 | LOGICAL TIME: 121 | PHYSICAL TIME: 2025-03-04 19:06:54.00, MESSAGE QUEUE LENGTH: 1

2025-03-04 19:06:55,619 - INFO - EVENT: Receive Msg | SENDER: 3 | LOGICAL TIME: 123 | PHYSICAL TIME: 2025-03-04 19:06:55.00, MESSAGE QUEUE LENGTH: 2

2025-03-04 19:06:56,203 - INFO - EVENT: Receive Msg | SENDER: 3 | LOGICAL TIME: 125 | PHYSICAL TIME: 2025-03-04 19:06:55.00, MESSAGE QUEUE LENGTH: 1

2025-03-04 19:06:56,759 - INFO - EVENT: Receive Msg | SENDER: 3 | LOGICAL TIME: 128 | PHYSICAL TIME: 2025-03-04 19:06:56.00, MESSAGE QUEUE LENGTH: 1

2025-03-04 19:06:57,274 - INFO - EVENT: Internal Event | LOGICAL TIME: 129 | PHYSICAL TIME: 2025-03-04 19:06:57.27, MESSAGE QUEUE LENGTH: 0

2025-03-04 19:06:57,819 - INFO - EVENT: Receive Msg | SENDER: 3 | LOGICAL TIME: 133 | PHYSICAL TIME: 2025-03-04 19:06:57.00, MESSAGE QUEUE LENGTH: 2

2025-03-04 19:06:58,328 - INFO - EVENT: Receive Msg | SENDER: 3 | LOGICAL TIME: 134 | PHYSICAL TIME: 2025-03-04 19:06:57.00, MESSAGE QUEUE LENGTH: 1

2025-03-04 19:06:58,876 - INFO - EVENT: Internal Event | LOGICAL TIME: 135 | PHYSICAL TIME: 2025-03-04 19:06:58.87, MESSAGE QUEUE LENGTH: 0

2025-03-04 19:06:59,392 - INFO - EVENT: Receive Msg | SENDER: 3 | LOGICAL TIME: 140 | PHYSICAL TIME: 2025-03-04 19:06:59.00, MESSAGE QUEUE LENGTH: 1

2025-03-04 19:06:59,908 - INFO - EVENT: Receive Msg | SENDER: 3 | LOGICAL TIME: 143 | PHYSICAL TIME: 2025-03-04 19:06:59.00, MESSAGE QUEUE LENGTH: 1

2025-03-04 19:07:00,497 - INFO - EVENT: Receive Msg | SENDER: 3 | LOGICAL TIME: 145 | PHYSICAL TIME: 2025-03-04 19:07:00.00, MESSAGE QUEUE LENGTH: 1

2025-03-04 19:07:01,005 - INFO - EVENT: Send Msg | RECIPIENT: 2 and 3 | LOGICAL TIME: 146 | PHYSICAL TIME: 2025-03-04 19:07:01.00, MESSAGE QUEUE LENGTH: 0

2025-03-04 19:07:01,547 - INFO - EVENT: Internal Event | LOGICAL TIME: 147 | PHYSICAL TIME: 2025-03-04 19:07:01.54, MESSAGE QUEUE LENGTH: 0

2025-03-04 19:07:02,055 - INFO - EVENT: Receive Msg | SENDER: 3 | LOGICAL TIME: 150 | PHYSICAL TIME: 2025-03-04 19:07:01.00, MESSAGE QUEUE LENGTH: 2

2025-03-04 19:07:02,565 - INFO - EVENT: Receive Msg | SENDER: 3 | LOGICAL TIME: 152 | PHYSICAL TIME: 2025-03-04 19:07:01.00, MESSAGE QUEUE LENGTH: 2

2025-03-04 19:07:03,122 - INFO - EVENT: Receive Msg | SENDER: 3 | LOGICAL TIME: 153 | PHYSICAL TIME: 2025-03-04 19:07:02.00, MESSAGE QUEUE LENGTH: 1

2025-03-04 19:07:03,647 - INFO - EVENT: Internal Event | LOGICAL TIME: 154 | PHYSICAL TIME: 2025-03-04 19:07:03.64, MESSAGE QUEUE LENGTH: 0

2025-03-04 19:07:04,211 - INFO - EVENT: Receive Msg | SENDER: 3 | LOGICAL TIME: 159 | PHYSICAL TIME: 2025-03-04 19:07:03.00, MESSAGE QUEUE LENGTH: 2

2025-03-04 19:07:04,733 - INFO - EVENT: Receive Msg | SENDER: 3 | LOGICAL TIME: 160 | PHYSICAL TIME: 2025-03-04 19:07:03.00, MESSAGE QUEUE LENGTH: 2

2025-03-04 19:07:05,241 - INFO - EVENT: Receive Msg | SENDER: 3 | LOGICAL TIME: 162 | PHYSICAL TIME: 2025-03-04 19:07:04.00, MESSAGE QUEUE LENGTH: 2

2025-03-04 19:07:05,764 - INFO - EVENT: Receive Msg | SENDER: 3 | LOGICAL TIME: 164 | PHYSICAL TIME: 2025-03-04 19:07:04.00, MESSAGE QUEUE LENGTH: 1

2025-03-04 19:07:06,289 - INFO - EVENT: Internal Event | LOGICAL TIME: 165 | PHYSICAL TIME: 2025-03-04 19:07:06.28, MESSAGE QUEUE LENGTH: 0

2025-03-04 19:07:06,817 - INFO - EVENT: Internal Event | LOGICAL TIME: 166 | PHYSICAL TIME: 2025-03-04 19:07:06.81, MESSAGE QUEUE LENGTH: 0

2025-03-04 19:07:07,345 - INFO - EVENT: Internal Event | LOGICAL TIME: 167 | PHYSICAL TIME: 2025-03-04 19:07:07.34, MESSAGE QUEUE LENGTH: 0

2025-03-04 19:07:07,858 - INFO - EVENT: Internal Event | LOGICAL TIME: 168 | PHYSICAL TIME: 2025-03-04 19:07:07.85, MESSAGE QUEUE LENGTH: 0

2025-03-04 19:07:08,427 - INFO - EVENT: Receive Msg | SENDER: 3 | LOGICAL TIME: 179 | PHYSICAL TIME: 2025-03-04 19:07:08.00, MESSAGE QUEUE LENGTH: 1

2025-03-04 19:07:08,929 - INFO - EVENT: Receive Msg | SENDER: 3 | LOGICAL TIME: 181 | PHYSICAL TIME: 2025-03-04 19:07:08.00, MESSAGE QUEUE LENGTH: 1

2025-03-04 19:07:09,432 - INFO - EVENT: Internal Event | LOGICAL TIME: 182 | PHYSICAL TIME: 2025-03-04 19:07:09.43, MESSAGE QUEUE LENGTH: 0

2025-03-04 19:07:09,954 - INFO - EVENT: Internal Event | LOGICAL TIME: 183 | PHYSICAL TIME: 2025-03-04 19:07:09.95, MESSAGE QUEUE LENGTH: 0

2025-03-04 19:07:10,464 - INFO - EVENT: Receive Msg | SENDER: 3 | LOGICAL TIME: 187 | PHYSICAL TIME: 2025-03-04 19:07:09.00, MESSAGE QUEUE LENGTH: 1

2025-03-04 19:07:10,986 - INFO - EVENT: Internal Event | LOGICAL TIME: 188 | PHYSICAL TIME: 2025-03-04 19:07:10.98, MESSAGE QUEUE LENGTH: 0

2025-03-04 19:07:11,514 - INFO - EVENT: Internal Event | LOGICAL TIME: 189 | PHYSICAL TIME: 2025-03-04 19:07:11.51, MESSAGE QUEUE LENGTH: 0

2025-03-04 19:07:12,019 - INFO - EVENT: Internal Event | LOGICAL TIME: 190 | PHYSICAL TIME: 2025-03-04 19:07:12.01, MESSAGE QUEUE LENGTH: 0

2025-03-04 19:07:12,525 - INFO - EVENT: Receive Msg | SENDER: 3 | LOGICAL TIME: 197 | PHYSICAL TIME: 2025-03-04 19:07:12.00, MESSAGE QUEUE LENGTH: 1

2025-03-04 19:07:13,050 - INFO - EVENT: Internal Event | LOGICAL TIME: 198 | PHYSICAL TIME: 2025-03-04 19:07:13.05, MESSAGE QUEUE LENGTH: 0

2025-03-04 19:07:13,576 - INFO - EVENT: Receive Msg | SENDER: 3 | LOGICAL TIME: 202 | PHYSICAL TIME: 2025-03-04 19:07:13.00, MESSAGE QUEUE LENGTH: 1

2025-03-04 19:07:14,102 - INFO - EVENT: Receive Msg | SENDER: 3 | LOGICAL TIME: 204 | PHYSICAL TIME: 2025-03-04 19:07:13.00, MESSAGE QUEUE LENGTH: 1

2025-03-04 19:07:14,627 - INFO - EVENT: Receive Msg | SENDER: 3 | LOGICAL TIME: 207 | PHYSICAL TIME: 2025-03-04 19:07:14.00, MESSAGE QUEUE LENGTH: 1

2025-03-04 19:07:15,239 - INFO - EVENT: Receive Msg | SENDER: 3 | LOGICAL TIME: 209 | PHYSICAL TIME: 2025-03-04 19:07:14.00, MESSAGE QUEUE LENGTH: 1

2025-03-04 19:07:15,823 - INFO - EVENT: Receive Msg | SENDER: 3 | LOGICAL TIME: 211 | PHYSICAL TIME: 2025-03-04 19:07:15.00, MESSAGE QUEUE LENGTH: 1

2025-03-04 19:07:16,362 - INFO - EVENT: Send Msg | RECIPIENT: 2 and 3 | LOGICAL TIME: 212 | PHYSICAL TIME: 2025-03-04 19:07:16.36, MESSAGE QUEUE LENGTH: 0

2025-03-04 19:07:16,867 - INFO - EVENT: Send Msg | RECIPIENT: 2 | LOGICAL TIME: 213 | PHYSICAL TIME: 2025-03-04 19:07:16.86, MESSAGE QUEUE LENGTH: 0

2025-03-04 19:07:17,452 - INFO - EVENT: Send Msg | RECIPIENT: 2 and 3 | LOGICAL TIME: 214 | PHYSICAL TIME: 2025-03-04 19:07:17.45, MESSAGE QUEUE LENGTH: 0

2025-03-04 19:07:17,959 - INFO - EVENT: Receive Msg | SENDER: 3 | LOGICAL TIME: 222 | PHYSICAL TIME: 2025-03-04 19:07:17.00, MESSAGE QUEUE LENGTH: 1

2025-03-04 19:07:18,491 - INFO - EVENT: Send Msg | RECIPIENT: 2 | LOGICAL TIME: 223 | PHYSICAL TIME: 2025-03-04 19:07:18.49, MESSAGE QUEUE LENGTH: 0

2025-03-04 19:07:18,992 - INFO - EVENT: Receive Msg | SENDER: 3 | LOGICAL TIME: 225 | PHYSICAL TIME: 2025-03-04 19:07:18.00, MESSAGE QUEUE LENGTH: 1

2025-03-04 19:07:19,502 - INFO - EVENT: Internal Event | LOGICAL TIME: 226 | PHYSICAL TIME: 2025-03-04 19:07:19.50, MESSAGE QUEUE LENGTH: 0

2025-03-04 19:07:20,007 - INFO - EVENT: Internal Event | LOGICAL TIME: 227 | PHYSICAL TIME: 2025-03-04 19:07:20.00, MESSAGE QUEUE LENGTH: 0

2025-03-04 19:07:20,529 - INFO - EVENT: Internal Event | LOGICAL TIME: 228 | PHYSICAL TIME: 2025-03-04 19:07:20.52, MESSAGE QUEUE LENGTH: 0

