2025-03-05 03:44:39,637 - INFO - Clock rate for client 3: 4 events per second
2025-03-05 03:44:40,211 - INFO - EVENT: Send Msg | RECIPIENT: 1 | LOGICAL TIME: 1 | PHYSICAL TIME: 2025-03-05 03:44:40.21, MESSAGE QUEUE LENGTH: 0

2025-03-05 03:44:40,478 - INFO - EVENT: Receive Msg | SENDER: 1 | LOGICAL TIME: 2 | PHYSICAL TIME: 2025-03-05 03:44:40.00, MESSAGE QUEUE LENGTH: 2

2025-03-05 03:44:40,747 - INFO - EVENT: Receive Msg | SENDER: 2 | LOGICAL TIME: 3 | PHYSICAL TIME: 2025-03-05 03:44:40.00, MESSAGE QUEUE LENGTH: 1

2025-03-05 03:44:41,014 - INFO - EVENT: Send Msg | RECIPIENT: 1 and 2 | LOGICAL TIME: 4 | PHYSICAL TIME: 2025-03-05 03:44:41.01, MESSAGE QUEUE LENGTH: 0

2025-03-05 03:44:41,361 - INFO - EVENT: Internal Event | LOGICAL TIME: 5 | PHYSICAL TIME: 2025-03-05 03:44:41.36, MESSAGE QUEUE LENGTH: 0

2025-03-05 03:44:41,747 - INFO - EVENT: Send Msg | RECIPIENT: 1 | LOGICAL TIME: 6 | PHYSICAL TIME: 2025-03-05 03:44:41.74, MESSAGE QUEUE LENGTH: 0

2025-03-05 03:44:42,080 - INFO - EVENT: Send Msg | RECIPIENT: 2 | LOGICAL TIME: 7 | PHYSICAL TIME: 2025-03-05 03:44:42.08, MESSAGE QUEUE LENGTH: 0

2025-03-05 03:44:42,379 - INFO - EVENT: Send Msg | RECIPIENT: 1 | LOGICAL TIME: 8 | PHYSICAL TIME: 2025-03-05 03:44:42.37, MESSAGE QUEUE LENGTH: 0

2025-03-05 03:44:42,663 - INFO - EVENT: Internal Event | LOGICAL TIME: 9 | PHYSICAL TIME: 2025-03-05 03:44:42.66, MESSAGE QUEUE LENGTH: 0

2025-03-05 03:44:42,944 - INFO - EVENT: Internal Event | LOGICAL TIME: 10 | PHYSICAL TIME: 2025-03-05 03:44:42.94, MESSAGE QUEUE LENGTH: 0

2025-03-05 03:44:43,215 - INFO - EVENT: Internal Event | LOGICAL TIME: 11 | PHYSICAL TIME: 2025-03-05 03:44:43.21, MESSAGE QUEUE LENGTH: 0

2025-03-05 03:44:43,466 - INFO - EVENT: Internal Event | LOGICAL TIME: 12 | PHYSICAL TIME: 2025-03-05 03:44:43.46, MESSAGE QUEUE LENGTH: 0

2025-03-05 03:44:43,764 - INFO - EVENT: Receive Msg | SENDER: 1 | LOGICAL TIME: 13 | PHYSICAL TIME: 2025-03-05 03:44:43.00, MESSAGE QUEUE LENGTH: 2

2025-03-05 03:44:44,064 - INFO - EVENT: Receive Msg | SENDER: 2 | LOGICAL TIME: 14 | PHYSICAL TIME: 2025-03-05 03:44:43.00, MESSAGE QUEUE LENGTH: 1

2025-03-05 03:44:44,365 - INFO - EVENT: Internal Event | LOGICAL TIME: 15 | PHYSICAL TIME: 2025-03-05 03:44:44.36, MESSAGE QUEUE LENGTH: 0

2025-03-05 03:44:44,632 - INFO - EVENT: Internal Event | LOGICAL TIME: 16 | PHYSICAL TIME: 2025-03-05 03:44:44.63, MESSAGE QUEUE LENGTH: 0

2025-03-05 03:44:44,886 - INFO - EVENT: Receive Msg | SENDER: 2 | LOGICAL TIME: 18 | PHYSICAL TIME: 2025-03-05 03:44:44.00, MESSAGE QUEUE LENGTH: 2

2025-03-05 03:44:45,182 - INFO - EVENT: Receive Msg | SENDER: 1 | LOGICAL TIME: 19 | PHYSICAL TIME: 2025-03-05 03:44:44.00, MESSAGE QUEUE LENGTH: 1

2025-03-05 03:44:45,434 - INFO - EVENT: Internal Event | LOGICAL TIME: 20 | PHYSICAL TIME: 2025-03-05 03:44:45.43, MESSAGE QUEUE LENGTH: 0

2025-03-05 03:44:45,700 - INFO - EVENT: Internal Event | LOGICAL TIME: 21 | PHYSICAL TIME: 2025-03-05 03:44:45.70, MESSAGE QUEUE LENGTH: 0

2025-03-05 03:44:45,961 - INFO - EVENT: Receive Msg | SENDER: 2 | LOGICAL TIME: 22 | PHYSICAL TIME: 2025-03-05 03:44:45.00, MESSAGE QUEUE LENGTH: 1

