2025-03-05 03:44:39,632 - INFO - Clock rate for client 2: 4 events per second
2025-03-05 03:44:40,278 - INFO - EVENT: Receive Msg | SENDER: 3 | LOGICAL TIME: 1 | PHYSICAL TIME: 2025-03-05 03:44:40.00, MESSAGE QUEUE LENGTH: 1

2025-03-05 03:44:40,564 - INFO - EVENT: Receive Msg | SENDER: 1 | LOGICAL TIME: 2 | PHYSICAL TIME: 2025-03-05 03:44:40.00, MESSAGE QUEUE LENGTH: 1

2025-03-05 03:44:40,861 - INFO - EVENT: Internal Event | LOGICAL TIME: 3 | PHYSICAL TIME: 2025-03-05 03:44:40.86, MESSAGE QUEUE LENGTH: 0

2025-03-05 03:44:41,161 - INFO - EVENT: Receive Msg | SENDER: 3 | LOGICAL TIME: 5 | PHYSICAL TIME: 2025-03-05 03:44:41.00, MESSAGE QUEUE LENGTH: 1

2025-03-05 03:44:41,430 - INFO - EVENT: Internal Event | LOGICAL TIME: 6 | PHYSICAL TIME: 2025-03-05 03:44:41.43, MESSAGE QUEUE LENGTH: 0

2025-03-05 03:44:41,697 - INFO - EVENT: Internal Event | LOGICAL TIME: 7 | PHYSICAL TIME: 2025-03-05 03:44:41.69, MESSAGE QUEUE LENGTH: 0

2025-03-05 03:44:41,995 - INFO - EVENT: Internal Event | LOGICAL TIME: 8 | PHYSICAL TIME: 2025-03-05 03:44:41.99, MESSAGE QUEUE LENGTH: 0

2025-03-05 03:44:42,263 - INFO - EVENT: Receive Msg | SENDER: 3 | LOGICAL TIME: 9 | PHYSICAL TIME: 2025-03-05 03:44:42.00, MESSAGE QUEUE LENGTH: 1

2025-03-05 03:44:42,530 - INFO - EVENT: Internal Event | LOGICAL TIME: 10 | PHYSICAL TIME: 2025-03-05 03:44:42.53, MESSAGE QUEUE LENGTH: 0

2025-03-05 03:44:42,789 - INFO - EVENT: Internal Event | LOGICAL TIME: 11 | PHYSICAL TIME: 2025-03-05 03:44:42.78, MESSAGE QUEUE LENGTH: 0

2025-03-05 03:44:43,061 - INFO - EVENT: Internal Event | LOGICAL TIME: 12 | PHYSICAL TIME: 2025-03-05 03:44:43.06, MESSAGE QUEUE LENGTH: 0

2025-03-05 03:44:43,427 - INFO - EVENT: Send Msg | RECIPIENT: 3 | LOGICAL TIME: 13 | PHYSICAL TIME: 2025-03-05 03:44:43.42, MESSAGE QUEUE LENGTH: 0

2025-03-05 03:44:43,683 - INFO - EVENT: Receive Msg | SENDER: 1 | LOGICAL TIME: 14 | PHYSICAL TIME: 2025-03-05 03:44:43.00, MESSAGE QUEUE LENGTH: 1

2025-03-05 03:44:43,979 - INFO - EVENT: Receive Msg | SENDER: 1 | LOGICAL TIME: 15 | PHYSICAL TIME: 2025-03-05 03:44:43.00, MESSAGE QUEUE LENGTH: 1

2025-03-05 03:44:44,267 - INFO - EVENT: Internal Event | LOGICAL TIME: 16 | PHYSICAL TIME: 2025-03-05 03:44:44.26, MESSAGE QUEUE LENGTH: 0

2025-03-05 03:44:44,566 - INFO - EVENT: Send Msg | RECIPIENT: 1 and 3 | LOGICAL TIME: 17 | PHYSICAL TIME: 2025-03-05 03:44:44.56, MESSAGE QUEUE LENGTH: 0

2025-03-05 03:44:44,823 - INFO - EVENT: Internal Event | LOGICAL TIME: 18 | PHYSICAL TIME: 2025-03-05 03:44:44.82, MESSAGE QUEUE LENGTH: 0

2025-03-05 03:44:45,199 - INFO - EVENT: Internal Event | LOGICAL TIME: 19 | PHYSICAL TIME: 2025-03-05 03:44:45.19, MESSAGE QUEUE LENGTH: 0

2025-03-05 03:44:45,466 - INFO - EVENT: Internal Event | LOGICAL TIME: 20 | PHYSICAL TIME: 2025-03-05 03:44:45.46, MESSAGE QUEUE LENGTH: 0

2025-03-05 03:44:45,815 - INFO - EVENT: Send Msg | RECIPIENT: 3 | LOGICAL TIME: 21 | PHYSICAL TIME: 2025-03-05 03:44:45.81, MESSAGE QUEUE LENGTH: 0

2025-03-05 03:44:46,067 - INFO - EVENT: Internal Event | LOGICAL TIME: 22 | PHYSICAL TIME: 2025-03-05 03:44:46.06, MESSAGE QUEUE LENGTH: 0

2025-03-05 03:44:46,349 - INFO - EVENT: Send Msg | RECIPIENT: 1 | LOGICAL TIME: 23 | PHYSICAL TIME: 2025-03-05 03:44:46.34, MESSAGE QUEUE LENGTH: 0

2025-03-05 03:44:46,601 - INFO - EVENT: Receive Msg | SENDER: 3 | LOGICAL TIME: 24 | PHYSICAL TIME: 2025-03-05 03:44:46.00, MESSAGE QUEUE LENGTH: 1

2025-03-05 03:44:46,883 - INFO - EVENT: Internal Event | LOGICAL TIME: 25 | PHYSICAL TIME: 2025-03-05 03:44:46.88, MESSAGE QUEUE LENGTH: 0

2025-03-05 03:44:47,183 - INFO - EVENT: Receive Msg | SENDER: 3 | LOGICAL TIME: 26 | PHYSICAL TIME: 2025-03-05 03:44:46.00, MESSAGE QUEUE LENGTH: 1

2025-03-05 03:44:47,434 - INFO - EVENT: Receive Msg | SENDER: 1 | LOGICAL TIME: 27 | PHYSICAL TIME: 2025-03-05 03:44:47.00, MESSAGE QUEUE LENGTH: 1

2025-03-05 03:44:47,698 - INFO - EVENT: Internal Event | LOGICAL TIME: 28 | PHYSICAL TIME: 2025-03-05 03:44:47.69, MESSAGE QUEUE LENGTH: 0

2025-03-05 03:44:47,951 - INFO - EVENT: Internal Event | LOGICAL TIME: 29 | PHYSICAL TIME: 2025-03-05 03:44:47.95, MESSAGE QUEUE LENGTH: 0

2025-03-05 03:44:48,267 - INFO - EVENT: Receive Msg | SENDER: 1 | LOGICAL TIME: 30 | PHYSICAL TIME: 2025-03-05 03:44:47.00, MESSAGE QUEUE LENGTH: 1

2025-03-05 03:44:48,518 - INFO - EVENT: Receive Msg | SENDER: 3 | LOGICAL TIME: 31 | PHYSICAL TIME: 2025-03-05 03:44:48.00, MESSAGE QUEUE LENGTH: 1

2025-03-05 03:44:48,785 - INFO - EVENT: Send Msg | RECIPIENT: 1 and 3 | LOGICAL TIME: 32 | PHYSICAL TIME: 2025-03-05 03:44:48.78, MESSAGE QUEUE LENGTH: 0

2025-03-05 03:44:49,036 - INFO - EVENT: Internal Event | LOGICAL TIME: 33 | PHYSICAL TIME: 2025-03-05 03:44:49.03, MESSAGE QUEUE LENGTH: 0

2025-03-05 03:44:49,302 - INFO - EVENT: Internal Event | LOGICAL TIME: 34 | PHYSICAL TIME: 2025-03-05 03:44:49.30, MESSAGE QUEUE LENGTH: 0

2025-03-05 03:44:49,553 - INFO - EVENT: Send Msg | RECIPIENT: 1 and 3 | LOGICAL TIME: 35 | PHYSICAL TIME: 2025-03-05 03:44:49.55, MESSAGE QUEUE LENGTH: 0

2025-03-05 03:44:49,869 - INFO - EVENT: Internal Event | LOGICAL TIME: 36 | PHYSICAL TIME: 2025-03-05 03:44:49.86, MESSAGE QUEUE LENGTH: 0

2025-03-05 03:44:50,135 - INFO - EVENT: Internal Event | LOGICAL TIME: 37 | PHYSICAL TIME: 2025-03-05 03:44:50.13, MESSAGE QUEUE LENGTH: 0

2025-03-05 03:44:50,401 - INFO - EVENT: Receive Msg | SENDER: 3 | LOGICAL TIME: 38 | PHYSICAL TIME: 2025-03-05 03:44:50.00, MESSAGE QUEUE LENGTH: 1

2025-03-05 03:44:50,722 - INFO - EVENT: Internal Event | LOGICAL TIME: 39 | PHYSICAL TIME: 2025-03-05 03:44:50.72, MESSAGE QUEUE LENGTH: 0

2025-03-05 03:44:51,036 - INFO - EVENT: Receive Msg | SENDER: 3 | LOGICAL TIME: 41 | PHYSICAL TIME: 2025-03-05 03:44:50.00, MESSAGE QUEUE LENGTH: 1

2025-03-05 03:44:51,302 - INFO - EVENT: Internal Event | LOGICAL TIME: 42 | PHYSICAL TIME: 2025-03-05 03:44:51.30, MESSAGE QUEUE LENGTH: 0

2025-03-05 03:44:51,571 - INFO - EVENT: Receive Msg | SENDER: 3 | LOGICAL TIME: 43 | PHYSICAL TIME: 2025-03-05 03:44:51.00, MESSAGE QUEUE LENGTH: 1

2025-03-05 03:44:51,838 - INFO - EVENT: Receive Msg | SENDER: 1 | LOGICAL TIME: 44 | PHYSICAL TIME: 2025-03-05 03:44:51.00, MESSAGE QUEUE LENGTH: 1

2025-03-05 03:44:52,134 - INFO - EVENT: Receive Msg | SENDER: 3 | LOGICAL TIME: 45 | PHYSICAL TIME: 2025-03-05 03:44:51.00, MESSAGE QUEUE LENGTH: 1

2025-03-05 03:44:52,407 - INFO - EVENT: Internal Event | LOGICAL TIME: 46 | PHYSICAL TIME: 2025-03-05 03:44:52.40, MESSAGE QUEUE LENGTH: 0

2025-03-05 03:44:52,669 - INFO - EVENT: Send Msg | RECIPIENT: 1 | LOGICAL TIME: 47 | PHYSICAL TIME: 2025-03-05 03:44:52.66, MESSAGE QUEUE LENGTH: 0

2025-03-05 03:44:52,955 - INFO - EVENT: Send Msg | RECIPIENT: 1 and 3 | LOGICAL TIME: 48 | PHYSICAL TIME: 2025-03-05 03:44:52.95, MESSAGE QUEUE LENGTH: 0

2025-03-05 03:44:53,253 - INFO - EVENT: Internal Event | LOGICAL TIME: 49 | PHYSICAL TIME: 2025-03-05 03:44:53.25, MESSAGE QUEUE LENGTH: 0

2025-03-05 03:44:53,556 - INFO - EVENT: Receive Msg | SENDER: 3 | LOGICAL TIME: 51 | PHYSICAL TIME: 2025-03-05 03:44:53.00, MESSAGE QUEUE LENGTH: 1

2025-03-05 03:44:53,985 - INFO - EVENT: Internal Event | LOGICAL TIME: 52 | PHYSICAL TIME: 2025-03-05 03:44:53.98, MESSAGE QUEUE LENGTH: 0

2025-03-05 03:44:54,294 - INFO - EVENT: Internal Event | LOGICAL TIME: 53 | PHYSICAL TIME: 2025-03-05 03:44:54.29, MESSAGE QUEUE LENGTH: 0

2025-03-05 03:44:54,636 - INFO - EVENT: Receive Msg | SENDER: 3 | LOGICAL TIME: 54 | PHYSICAL TIME: 2025-03-05 03:44:54.00, MESSAGE QUEUE LENGTH: 1

2025-03-05 03:44:54,891 - INFO - EVENT: Internal Event | LOGICAL TIME: 55 | PHYSICAL TIME: 2025-03-05 03:44:54.89, MESSAGE QUEUE LENGTH: 0

2025-03-05 03:44:55,175 - INFO - EVENT: Internal Event | LOGICAL TIME: 56 | PHYSICAL TIME: 2025-03-05 03:44:55.17, MESSAGE QUEUE LENGTH: 0

2025-03-05 03:44:55,439 - INFO - EVENT: Send Msg | RECIPIENT: 3 | LOGICAL TIME: 57 | PHYSICAL TIME: 2025-03-05 03:44:55.43, MESSAGE QUEUE LENGTH: 0

2025-03-05 03:44:55,724 - INFO - EVENT: Internal Event | LOGICAL TIME: 58 | PHYSICAL TIME: 2025-03-05 03:44:55.72, MESSAGE QUEUE LENGTH: 0

2025-03-05 03:44:56,039 - INFO - EVENT: Send Msg | RECIPIENT: 1 | LOGICAL TIME: 59 | PHYSICAL TIME: 2025-03-05 03:44:56.03, MESSAGE QUEUE LENGTH: 0

2025-03-05 03:44:56,345 - INFO - EVENT: Receive Msg | SENDER: 1 | LOGICAL TIME: 60 | PHYSICAL TIME: 2025-03-05 03:44:55.00, MESSAGE QUEUE LENGTH: 1

2025-03-05 03:44:56,613 - INFO - EVENT: Receive Msg | SENDER: 3 | LOGICAL TIME: 62 | PHYSICAL TIME: 2025-03-05 03:44:56.00, MESSAGE QUEUE LENGTH: 1

2025-03-05 03:44:56,943 - INFO - EVENT: Internal Event | LOGICAL TIME: 63 | PHYSICAL TIME: 2025-03-05 03:44:56.94, MESSAGE QUEUE LENGTH: 0

2025-03-05 03:44:57,209 - INFO - EVENT: Receive Msg | SENDER: 3 | LOGICAL TIME: 64 | PHYSICAL TIME: 2025-03-05 03:44:57.00, MESSAGE QUEUE LENGTH: 1

2025-03-05 03:44:57,513 - INFO - EVENT: Internal Event | LOGICAL TIME: 65 | PHYSICAL TIME: 2025-03-05 03:44:57.51, MESSAGE QUEUE LENGTH: 0

2025-03-05 03:44:57,789 - INFO - EVENT: Internal Event | LOGICAL TIME: 66 | PHYSICAL TIME: 2025-03-05 03:44:57.78, MESSAGE QUEUE LENGTH: 0

2025-03-05 03:44:58,087 - INFO - EVENT: Send Msg | RECIPIENT: 3 | LOGICAL TIME: 67 | PHYSICAL TIME: 2025-03-05 03:44:58.08, MESSAGE QUEUE LENGTH: 0

2025-03-05 03:44:58,361 - INFO - EVENT: Receive Msg | SENDER: 1 | LOGICAL TIME: 68 | PHYSICAL TIME: 2025-03-05 03:44:58.00, MESSAGE QUEUE LENGTH: 1

2025-03-05 03:44:58,656 - INFO - EVENT: Internal Event | LOGICAL TIME: 69 | PHYSICAL TIME: 2025-03-05 03:44:58.65, MESSAGE QUEUE LENGTH: 0

2025-03-05 03:44:58,941 - INFO - EVENT: Internal Event | LOGICAL TIME: 70 | PHYSICAL TIME: 2025-03-05 03:44:58.94, MESSAGE QUEUE LENGTH: 0

2025-03-05 03:44:59,229 - INFO - EVENT: Send Msg | RECIPIENT: 3 | LOGICAL TIME: 71 | PHYSICAL TIME: 2025-03-05 03:44:59.22, MESSAGE QUEUE LENGTH: 0

2025-03-05 03:44:59,493 - INFO - EVENT: Send Msg | RECIPIENT: 1 | LOGICAL TIME: 72 | PHYSICAL TIME: 2025-03-05 03:44:59.49, MESSAGE QUEUE LENGTH: 0

2025-03-05 03:44:59,746 - INFO - EVENT: Internal Event | LOGICAL TIME: 73 | PHYSICAL TIME: 2025-03-05 03:44:59.74, MESSAGE QUEUE LENGTH: 0

2025-03-05 03:45:00,084 - INFO - EVENT: Internal Event | LOGICAL TIME: 74 | PHYSICAL TIME: 2025-03-05 03:45:00.08, MESSAGE QUEUE LENGTH: 0

2025-03-05 03:45:00,351 - INFO - EVENT: Receive Msg | SENDER: 3 | LOGICAL TIME: 76 | PHYSICAL TIME: 2025-03-05 03:45:00.00, MESSAGE QUEUE LENGTH: 1

2025-03-05 03:45:00,765 - INFO - EVENT: Internal Event | LOGICAL TIME: 77 | PHYSICAL TIME: 2025-03-05 03:45:00.76, MESSAGE QUEUE LENGTH: 0

2025-03-05 03:45:01,024 - INFO - EVENT: Receive Msg | SENDER: 3 | LOGICAL TIME: 78 | PHYSICAL TIME: 2025-03-05 03:45:00.00, MESSAGE QUEUE LENGTH: 1

2025-03-05 03:45:01,306 - INFO - EVENT: Internal Event | LOGICAL TIME: 79 | PHYSICAL TIME: 2025-03-05 03:45:01.30, MESSAGE QUEUE LENGTH: 0

2025-03-05 03:45:01,564 - INFO - EVENT: Internal Event | LOGICAL TIME: 80 | PHYSICAL TIME: 2025-03-05 03:45:01.56, MESSAGE QUEUE LENGTH: 0

2025-03-05 03:45:01,825 - INFO - EVENT: Send Msg | RECIPIENT: 1 and 3 | LOGICAL TIME: 81 | PHYSICAL TIME: 2025-03-05 03:45:01.82, MESSAGE QUEUE LENGTH: 0

2025-03-05 03:45:02,081 - INFO - EVENT: Internal Event | LOGICAL TIME: 82 | PHYSICAL TIME: 2025-03-05 03:45:02.08, MESSAGE QUEUE LENGTH: 0

2025-03-05 03:45:02,362 - INFO - EVENT: Send Msg | RECIPIENT: 1 and 3 | LOGICAL TIME: 83 | PHYSICAL TIME: 2025-03-05 03:45:02.36, MESSAGE QUEUE LENGTH: 0

2025-03-05 03:45:02,664 - INFO - EVENT: Send Msg | RECIPIENT: 1 | LOGICAL TIME: 84 | PHYSICAL TIME: 2025-03-05 03:45:02.66, MESSAGE QUEUE LENGTH: 0

2025-03-05 03:45:02,954 - INFO - EVENT: Internal Event | LOGICAL TIME: 85 | PHYSICAL TIME: 2025-03-05 03:45:02.95, MESSAGE QUEUE LENGTH: 0

2025-03-05 03:45:03,232 - INFO - EVENT: Internal Event | LOGICAL TIME: 86 | PHYSICAL TIME: 2025-03-05 03:45:03.23, MESSAGE QUEUE LENGTH: 0

2025-03-05 03:45:03,715 - INFO - EVENT: Receive Msg | SENDER: 3 | LOGICAL TIME: 87 | PHYSICAL TIME: 2025-03-05 03:45:03.00, MESSAGE QUEUE LENGTH: 1

2025-03-05 03:45:03,990 - INFO - EVENT: Internal Event | LOGICAL TIME: 88 | PHYSICAL TIME: 2025-03-05 03:45:03.99, MESSAGE QUEUE LENGTH: 0

2025-03-05 03:45:04,248 - INFO - EVENT: Internal Event | LOGICAL TIME: 89 | PHYSICAL TIME: 2025-03-05 03:45:04.24, MESSAGE QUEUE LENGTH: 0

2025-03-05 03:45:04,634 - INFO - EVENT: Receive Msg | SENDER: 3 | LOGICAL TIME: 91 | PHYSICAL TIME: 2025-03-05 03:45:04.00, MESSAGE QUEUE LENGTH: 1

2025-03-05 03:45:04,914 - INFO - EVENT: Internal Event | LOGICAL TIME: 92 | PHYSICAL TIME: 2025-03-05 03:45:04.91, MESSAGE QUEUE LENGTH: 0

2025-03-05 03:45:05,167 - INFO - EVENT: Send Msg | RECIPIENT: 1 and 3 | LOGICAL TIME: 93 | PHYSICAL TIME: 2025-03-05 03:45:05.16, MESSAGE QUEUE LENGTH: 0

2025-03-05 03:45:05,516 - INFO - EVENT: Internal Event | LOGICAL TIME: 94 | PHYSICAL TIME: 2025-03-05 03:45:05.51, MESSAGE QUEUE LENGTH: 0

2025-03-05 03:45:05,800 - INFO - EVENT: Receive Msg | SENDER: 1 | LOGICAL TIME: 96 | PHYSICAL TIME: 2025-03-05 03:45:05.00, MESSAGE QUEUE LENGTH: 1

2025-03-05 03:45:06,117 - INFO - EVENT: Internal Event | LOGICAL TIME: 97 | PHYSICAL TIME: 2025-03-05 03:45:06.11, MESSAGE QUEUE LENGTH: 0

