2025-03-05 03:42:49,497 - INFO - Clock rate for client 3: 5 events per second
2025-03-05 03:42:50,005 - INFO - EVENT: Send Msg | RECIPIENT: 2 | LOGICAL TIME: 1 | PHYSICAL TIME: 2025-03-05 03:42:50.00, MESSAGE QUEUE LENGTH: 0

2025-03-05 03:42:50,230 - INFO - EVENT: Receive Msg | SENDER: 2 | LOGICAL TIME: 2 | PHYSICAL TIME: 2025-03-05 03:42:49.00, MESSAGE QUEUE LENGTH: 1

2025-03-05 03:42:50,505 - INFO - EVENT: Send Msg | RECIPIENT: 2 | LOGICAL TIME: 3 | PHYSICAL TIME: 2025-03-05 03:42:50.50, MESSAGE QUEUE LENGTH: 0

2025-03-05 03:42:50,829 - INFO - EVENT: Receive Msg | SENDER: 1 | LOGICAL TIME: 4 | PHYSICAL TIME: 2025-03-05 03:42:50.00, MESSAGE QUEUE LENGTH: 1

2025-03-05 03:42:51,169 - INFO - EVENT: Send Msg | RECIPIENT: 1 and 2 | LOGICAL TIME: 5 | PHYSICAL TIME: 2025-03-05 03:42:51.16, MESSAGE QUEUE LENGTH: 0

2025-03-05 03:42:51,438 - INFO - EVENT: Internal Event | LOGICAL TIME: 6 | PHYSICAL TIME: 2025-03-05 03:42:51.43, MESSAGE QUEUE LENGTH: 0

2025-03-05 03:42:51,684 - INFO - EVENT: Internal Event | LOGICAL TIME: 7 | PHYSICAL TIME: 2025-03-05 03:42:51.68, MESSAGE QUEUE LENGTH: 0

2025-03-05 03:42:51,889 - INFO - EVENT: Internal Event | LOGICAL TIME: 8 | PHYSICAL TIME: 2025-03-05 03:42:51.88, MESSAGE QUEUE LENGTH: 0

2025-03-05 03:42:52,141 - INFO - EVENT: Receive Msg | SENDER: 1 | LOGICAL TIME: 9 | PHYSICAL TIME: 2025-03-05 03:42:51.00, MESSAGE QUEUE LENGTH: 1

2025-03-05 03:42:52,402 - INFO - EVENT: Internal Event | LOGICAL TIME: 10 | PHYSICAL TIME: 2025-03-05 03:42:52.40, MESSAGE QUEUE LENGTH: 0

2025-03-05 03:42:52,604 - INFO - EVENT: Send Msg | RECIPIENT: 2 | LOGICAL TIME: 11 | PHYSICAL TIME: 2025-03-05 03:42:52.60, MESSAGE QUEUE LENGTH: 0

2025-03-05 03:42:52,824 - INFO - EVENT: Internal Event | LOGICAL TIME: 12 | PHYSICAL TIME: 2025-03-05 03:42:52.82, MESSAGE QUEUE LENGTH: 0

2025-03-05 03:42:53,190 - INFO - EVENT: Internal Event | LOGICAL TIME: 13 | PHYSICAL TIME: 2025-03-05 03:42:53.19, MESSAGE QUEUE LENGTH: 0

2025-03-05 03:42:53,403 - INFO - EVENT: Internal Event | LOGICAL TIME: 14 | PHYSICAL TIME: 2025-03-05 03:42:53.40, MESSAGE QUEUE LENGTH: 0

2025-03-05 03:42:53,655 - INFO - EVENT: Internal Event | LOGICAL TIME: 15 | PHYSICAL TIME: 2025-03-05 03:42:53.65, MESSAGE QUEUE LENGTH: 0

2025-03-05 03:42:53,874 - INFO - EVENT: Send Msg | RECIPIENT: 1 and 2 | LOGICAL TIME: 16 | PHYSICAL TIME: 2025-03-05 03:42:53.87, MESSAGE QUEUE LENGTH: 0

2025-03-05 03:42:54,108 - INFO - EVENT: Internal Event | LOGICAL TIME: 17 | PHYSICAL TIME: 2025-03-05 03:42:54.10, MESSAGE QUEUE LENGTH: 0

2025-03-05 03:42:54,310 - INFO - EVENT: Internal Event | LOGICAL TIME: 18 | PHYSICAL TIME: 2025-03-05 03:42:54.31, MESSAGE QUEUE LENGTH: 0

2025-03-05 03:42:54,589 - INFO - EVENT: Internal Event | LOGICAL TIME: 19 | PHYSICAL TIME: 2025-03-05 03:42:54.58, MESSAGE QUEUE LENGTH: 0

2025-03-05 03:42:54,903 - INFO - EVENT: Send Msg | RECIPIENT: 2 | LOGICAL TIME: 20 | PHYSICAL TIME: 2025-03-05 03:42:54.90, MESSAGE QUEUE LENGTH: 0

2025-03-05 03:42:55,109 - INFO - EVENT: Send Msg | RECIPIENT: 1 and 2 | LOGICAL TIME: 21 | PHYSICAL TIME: 2025-03-05 03:42:55.10, MESSAGE QUEUE LENGTH: 0

2025-03-05 03:42:55,358 - INFO - EVENT: Internal Event | LOGICAL TIME: 22 | PHYSICAL TIME: 2025-03-05 03:42:55.35, MESSAGE QUEUE LENGTH: 0

2025-03-05 03:42:55,574 - INFO - EVENT: Send Msg | RECIPIENT: 1 | LOGICAL TIME: 23 | PHYSICAL TIME: 2025-03-05 03:42:55.57, MESSAGE QUEUE LENGTH: 0

2025-03-05 03:42:55,776 - INFO - EVENT: Send Msg | RECIPIENT: 2 | LOGICAL TIME: 24 | PHYSICAL TIME: 2025-03-05 03:42:55.77, MESSAGE QUEUE LENGTH: 0

2025-03-05 03:42:56,027 - INFO - EVENT: Internal Event | LOGICAL TIME: 25 | PHYSICAL TIME: 2025-03-05 03:42:56.02, MESSAGE QUEUE LENGTH: 0

2025-03-05 03:42:56,373 - INFO - EVENT: Internal Event | LOGICAL TIME: 26 | PHYSICAL TIME: 2025-03-05 03:42:56.37, MESSAGE QUEUE LENGTH: 0

2025-03-05 03:42:56,593 - INFO - EVENT: Internal Event | LOGICAL TIME: 27 | PHYSICAL TIME: 2025-03-05 03:42:56.59, MESSAGE QUEUE LENGTH: 0

2025-03-05 03:42:56,799 - INFO - EVENT: Internal Event | LOGICAL TIME: 28 | PHYSICAL TIME: 2025-03-05 03:42:56.79, MESSAGE QUEUE LENGTH: 0

2025-03-05 03:42:57,027 - INFO - EVENT: Internal Event | LOGICAL TIME: 29 | PHYSICAL TIME: 2025-03-05 03:42:57.02, MESSAGE QUEUE LENGTH: 0

2025-03-05 03:42:57,255 - INFO - EVENT: Send Msg | RECIPIENT: 1 | LOGICAL TIME: 30 | PHYSICAL TIME: 2025-03-05 03:42:57.25, MESSAGE QUEUE LENGTH: 0

2025-03-05 03:42:57,459 - INFO - EVENT: Send Msg | RECIPIENT: 1 and 2 | LOGICAL TIME: 31 | PHYSICAL TIME: 2025-03-05 03:42:57.45, MESSAGE QUEUE LENGTH: 0

2025-03-05 03:42:57,760 - INFO - EVENT: Internal Event | LOGICAL TIME: 32 | PHYSICAL TIME: 2025-03-05 03:42:57.76, MESSAGE QUEUE LENGTH: 0

2025-03-05 03:42:57,978 - INFO - EVENT: Internal Event | LOGICAL TIME: 33 | PHYSICAL TIME: 2025-03-05 03:42:57.97, MESSAGE QUEUE LENGTH: 0

2025-03-05 03:42:58,182 - INFO - EVENT: Internal Event | LOGICAL TIME: 34 | PHYSICAL TIME: 2025-03-05 03:42:58.18, MESSAGE QUEUE LENGTH: 0

2025-03-05 03:42:58,388 - INFO - EVENT: Internal Event | LOGICAL TIME: 35 | PHYSICAL TIME: 2025-03-05 03:42:58.38, MESSAGE QUEUE LENGTH: 0

2025-03-05 03:42:58,593 - INFO - EVENT: Internal Event | LOGICAL TIME: 36 | PHYSICAL TIME: 2025-03-05 03:42:58.59, MESSAGE QUEUE LENGTH: 0

