2025-03-05 02:51:51,167 - INFO - Clock rate for client 3: 6 events per second
2025-03-05 02:51:51,681 - INFO - EVENT: Internal Event | LOGICAL TIME: 1 | PHYSICAL TIME: 2025-03-05 02:51:51.68, MESSAGE QUEUE LENGTH: 0

2025-03-05 02:51:51,947 - INFO - EVENT: Receive Msg | SENDER: 2 | LOGICAL TIME: 2 | PHYSICAL TIME: 2025-03-05 02:51:51.00, MESSAGE QUEUE LENGTH: 2

2025-03-05 02:51:52,114 - INFO - EVENT: Receive Msg | SENDER: 1 | LOGICAL TIME: 3 | PHYSICAL TIME: 2025-03-05 02:51:51.00, MESSAGE QUEUE LENGTH: 1

2025-03-05 02:51:52,298 - INFO - EVENT: Internal Event | LOGICAL TIME: 4 | PHYSICAL TIME: 2025-03-05 02:51:52.29, MESSAGE QUEUE LENGTH: 0

2025-03-05 02:51:52,528 - INFO - EVENT: Receive Msg | SENDER: 2 | LOGICAL TIME: 5 | PHYSICAL TIME: 2025-03-05 02:51:52.00, MESSAGE QUEUE LENGTH: 1

2025-03-05 02:51:52,731 - INFO - EVENT: Internal Event | LOGICAL TIME: 6 | PHYSICAL TIME: 2025-03-05 02:51:52.73, MESSAGE QUEUE LENGTH: 0

2025-03-05 02:51:52,998 - INFO - EVENT: Internal Event | LOGICAL TIME: 7 | PHYSICAL TIME: 2025-03-05 02:51:52.99, MESSAGE QUEUE LENGTH: 0

2025-03-05 02:51:53,281 - INFO - EVENT: Receive Msg | SENDER: 2 | LOGICAL TIME: 8 | PHYSICAL TIME: 2025-03-05 02:51:52.00, MESSAGE QUEUE LENGTH: 1

2025-03-05 02:51:53,483 - INFO - EVENT: Receive Msg | SENDER: 2 | LOGICAL TIME: 9 | PHYSICAL TIME: 2025-03-05 02:51:53.00, MESSAGE QUEUE LENGTH: 1

2025-03-05 02:51:53,659 - INFO - EVENT: Send Msg | RECIPIENT: 1 | LOGICAL TIME: 10 | PHYSICAL TIME: 2025-03-05 02:51:53.65, MESSAGE QUEUE LENGTH: 0

2025-03-05 02:51:53,898 - INFO - EVENT: Internal Event | LOGICAL TIME: 11 | PHYSICAL TIME: 2025-03-05 02:51:53.89, MESSAGE QUEUE LENGTH: 0

2025-03-05 02:51:54,082 - INFO - EVENT: Receive Msg | SENDER: 2 | LOGICAL TIME: 12 | PHYSICAL TIME: 2025-03-05 02:51:53.00, MESSAGE QUEUE LENGTH: 1

2025-03-05 02:51:54,284 - INFO - EVENT: Internal Event | LOGICAL TIME: 13 | PHYSICAL TIME: 2025-03-05 02:51:54.28, MESSAGE QUEUE LENGTH: 0

2025-03-05 02:51:54,495 - INFO - EVENT: Receive Msg | SENDER: 2 | LOGICAL TIME: 14 | PHYSICAL TIME: 2025-03-05 02:51:54.00, MESSAGE QUEUE LENGTH: 1

2025-03-05 02:51:54,663 - INFO - EVENT: Internal Event | LOGICAL TIME: 15 | PHYSICAL TIME: 2025-03-05 02:51:54.66, MESSAGE QUEUE LENGTH: 0

2025-03-05 02:51:54,832 - INFO - EVENT: Internal Event | LOGICAL TIME: 16 | PHYSICAL TIME: 2025-03-05 02:51:54.83, MESSAGE QUEUE LENGTH: 0

2025-03-05 02:51:55,046 - INFO - EVENT: Send Msg | RECIPIENT: 1 | LOGICAL TIME: 17 | PHYSICAL TIME: 2025-03-05 02:51:55.04, MESSAGE QUEUE LENGTH: 0

2025-03-05 02:51:55,263 - INFO - EVENT: Send Msg | RECIPIENT: 1 | LOGICAL TIME: 18 | PHYSICAL TIME: 2025-03-05 02:51:55.26, MESSAGE QUEUE LENGTH: 0

2025-03-05 02:51:55,496 - INFO - EVENT: Send Msg | RECIPIENT: 2 | LOGICAL TIME: 19 | PHYSICAL TIME: 2025-03-05 02:51:55.49, MESSAGE QUEUE LENGTH: 0

2025-03-05 02:51:55,686 - INFO - EVENT: Send Msg | RECIPIENT: 1 | LOGICAL TIME: 20 | PHYSICAL TIME: 2025-03-05 02:51:55.68, MESSAGE QUEUE LENGTH: 0

2025-03-05 02:51:55,934 - INFO - EVENT: Internal Event | LOGICAL TIME: 21 | PHYSICAL TIME: 2025-03-05 02:51:55.93, MESSAGE QUEUE LENGTH: 0

2025-03-05 02:51:56,217 - INFO - EVENT: Internal Event | LOGICAL TIME: 22 | PHYSICAL TIME: 2025-03-05 02:51:56.21, MESSAGE QUEUE LENGTH: 0

2025-03-05 02:51:56,417 - INFO - EVENT: Internal Event | LOGICAL TIME: 23 | PHYSICAL TIME: 2025-03-05 02:51:56.41, MESSAGE QUEUE LENGTH: 0

2025-03-05 02:51:56,584 - INFO - EVENT: Internal Event | LOGICAL TIME: 24 | PHYSICAL TIME: 2025-03-05 02:51:56.58, MESSAGE QUEUE LENGTH: 0

2025-03-05 02:51:56,766 - INFO - EVENT: Internal Event | LOGICAL TIME: 25 | PHYSICAL TIME: 2025-03-05 02:51:56.76, MESSAGE QUEUE LENGTH: 0

2025-03-05 02:51:57,034 - INFO - EVENT: Internal Event | LOGICAL TIME: 26 | PHYSICAL TIME: 2025-03-05 02:51:57.03, MESSAGE QUEUE LENGTH: 0

2025-03-05 02:51:57,203 - INFO - EVENT: Internal Event | LOGICAL TIME: 27 | PHYSICAL TIME: 2025-03-05 02:51:57.20, MESSAGE QUEUE LENGTH: 0

2025-03-05 02:51:57,386 - INFO - EVENT: Internal Event | LOGICAL TIME: 28 | PHYSICAL TIME: 2025-03-05 02:51:57.38, MESSAGE QUEUE LENGTH: 0

2025-03-05 02:51:57,557 - INFO - EVENT: Internal Event | LOGICAL TIME: 29 | PHYSICAL TIME: 2025-03-05 02:51:57.55, MESSAGE QUEUE LENGTH: 0

2025-03-05 02:51:57,817 - INFO - EVENT: Internal Event | LOGICAL TIME: 30 | PHYSICAL TIME: 2025-03-05 02:51:57.81, MESSAGE QUEUE LENGTH: 0

2025-03-05 02:51:58,031 - INFO - EVENT: Send Msg | RECIPIENT: 1 | LOGICAL TIME: 31 | PHYSICAL TIME: 2025-03-05 02:51:58.03, MESSAGE QUEUE LENGTH: 0

2025-03-05 02:51:58,268 - INFO - EVENT: Internal Event | LOGICAL TIME: 32 | PHYSICAL TIME: 2025-03-05 02:51:58.26, MESSAGE QUEUE LENGTH: 0

2025-03-05 02:51:58,499 - INFO - EVENT: Internal Event | LOGICAL TIME: 33 | PHYSICAL TIME: 2025-03-05 02:51:58.49, MESSAGE QUEUE LENGTH: 0

2025-03-05 02:51:58,670 - INFO - EVENT: Internal Event | LOGICAL TIME: 34 | PHYSICAL TIME: 2025-03-05 02:51:58.67, MESSAGE QUEUE LENGTH: 0

2025-03-05 02:51:58,953 - INFO - EVENT: Send Msg | RECIPIENT: 1 | LOGICAL TIME: 35 | PHYSICAL TIME: 2025-03-05 02:51:58.95, MESSAGE QUEUE LENGTH: 0

2025-03-05 02:51:59,136 - INFO - EVENT: Internal Event | LOGICAL TIME: 36 | PHYSICAL TIME: 2025-03-05 02:51:59.13, MESSAGE QUEUE LENGTH: 0

2025-03-05 02:51:59,385 - INFO - EVENT: Internal Event | LOGICAL TIME: 37 | PHYSICAL TIME: 2025-03-05 02:51:59.38, MESSAGE QUEUE LENGTH: 0

2025-03-05 02:51:59,568 - INFO - EVENT: Internal Event | LOGICAL TIME: 38 | PHYSICAL TIME: 2025-03-05 02:51:59.56, MESSAGE QUEUE LENGTH: 0

2025-03-05 02:51:59,837 - INFO - EVENT: Send Msg | RECIPIENT: 1 and 2 | LOGICAL TIME: 39 | PHYSICAL TIME: 2025-03-05 02:51:59.83, MESSAGE QUEUE LENGTH: 0

2025-03-05 02:52:00,036 - INFO - EVENT: Receive Msg | SENDER: 2 | LOGICAL TIME: 40 | PHYSICAL TIME: 2025-03-05 02:51:59.00, MESSAGE QUEUE LENGTH: 1

2025-03-05 02:52:00,221 - INFO - EVENT: Internal Event | LOGICAL TIME: 41 | PHYSICAL TIME: 2025-03-05 02:52:00.22, MESSAGE QUEUE LENGTH: 0

2025-03-05 02:52:00,403 - INFO - EVENT: Send Msg | RECIPIENT: 1 | LOGICAL TIME: 42 | PHYSICAL TIME: 2025-03-05 02:52:00.40, MESSAGE QUEUE LENGTH: 0

2025-03-05 02:52:00,601 - INFO - EVENT: Send Msg | RECIPIENT: 1 | LOGICAL TIME: 43 | PHYSICAL TIME: 2025-03-05 02:52:00.60, MESSAGE QUEUE LENGTH: 0

2025-03-05 02:52:00,871 - INFO - EVENT: Internal Event | LOGICAL TIME: 44 | PHYSICAL TIME: 2025-03-05 02:52:00.87, MESSAGE QUEUE LENGTH: 0

2025-03-05 02:52:01,071 - INFO - EVENT: Internal Event | LOGICAL TIME: 45 | PHYSICAL TIME: 2025-03-05 02:52:01.07, MESSAGE QUEUE LENGTH: 0

2025-03-05 02:52:01,255 - INFO - EVENT: Internal Event | LOGICAL TIME: 46 | PHYSICAL TIME: 2025-03-05 02:52:01.25, MESSAGE QUEUE LENGTH: 0

2025-03-05 02:52:01,472 - INFO - EVENT: Send Msg | RECIPIENT: 1 | LOGICAL TIME: 47 | PHYSICAL TIME: 2025-03-05 02:52:01.47, MESSAGE QUEUE LENGTH: 0

2025-03-05 02:52:01,640 - INFO - EVENT: Receive Msg | SENDER: 2 | LOGICAL TIME: 48 | PHYSICAL TIME: 2025-03-05 02:52:01.00, MESSAGE QUEUE LENGTH: 1

2025-03-05 02:52:01,854 - INFO - EVENT: Internal Event | LOGICAL TIME: 49 | PHYSICAL TIME: 2025-03-05 02:52:01.85, MESSAGE QUEUE LENGTH: 0

2025-03-05 02:52:02,023 - INFO - EVENT: Internal Event | LOGICAL TIME: 50 | PHYSICAL TIME: 2025-03-05 02:52:02.02, MESSAGE QUEUE LENGTH: 0

2025-03-05 02:52:02,239 - INFO - EVENT: Internal Event | LOGICAL TIME: 51 | PHYSICAL TIME: 2025-03-05 02:52:02.23, MESSAGE QUEUE LENGTH: 0

2025-03-05 02:52:02,455 - INFO - EVENT: Internal Event | LOGICAL TIME: 52 | PHYSICAL TIME: 2025-03-05 02:52:02.45, MESSAGE QUEUE LENGTH: 0

2025-03-05 02:52:02,624 - INFO - EVENT: Internal Event | LOGICAL TIME: 53 | PHYSICAL TIME: 2025-03-05 02:52:02.62, MESSAGE QUEUE LENGTH: 0

2025-03-05 02:52:02,806 - INFO - EVENT: Send Msg | RECIPIENT: 1 | LOGICAL TIME: 54 | PHYSICAL TIME: 2025-03-05 02:52:02.80, MESSAGE QUEUE LENGTH: 0

2025-03-05 02:52:03,045 - INFO - EVENT: Send Msg | RECIPIENT: 1 | LOGICAL TIME: 55 | PHYSICAL TIME: 2025-03-05 02:52:03.04, MESSAGE QUEUE LENGTH: 0

