2025-03-04 19:29:57,092 - INFO - Clock rate for client 3: 2 events per second
2025-03-04 19:29:57,771 - INFO - EVENT: Receive Msg | SENDER: 2 | LOGICAL TIME: 1 | PHYSICAL TIME: 2025-03-04 19:29:57.00, MESSAGE QUEUE LENGTH: 1

2025-03-04 19:29:58,303 - INFO - EVENT: Receive Msg | SENDER: 1 | LOGICAL TIME: 2 | PHYSICAL TIME: 2025-03-04 19:29:57.00, MESSAGE QUEUE LENGTH: 1

2025-03-04 19:29:58,906 - INFO - EVENT: Internal Event | LOGICAL TIME: 3 | PHYSICAL TIME: 2025-03-04 19:29:58.90, MESSAGE QUEUE LENGTH: 0

2025-03-04 19:29:59,407 - INFO - EVENT: Internal Event | LOGICAL TIME: 4 | PHYSICAL TIME: 2025-03-04 19:29:59.40, MESSAGE QUEUE LENGTH: 0

2025-03-04 19:29:59,974 - INFO - EVENT: Receive Msg | SENDER: 2 | LOGICAL TIME: 8 | PHYSICAL TIME: 2025-03-04 19:29:59.00, MESSAGE QUEUE LENGTH: 1

2025-03-04 19:30:00,490 - INFO - EVENT: Internal Event | LOGICAL TIME: 9 | PHYSICAL TIME: 2025-03-04 19:30:00.49, MESSAGE QUEUE LENGTH: 0

2025-03-04 19:30:01,057 - INFO - EVENT: Receive Msg | SENDER: 2 | LOGICAL TIME: 11 | PHYSICAL TIME: 2025-03-04 19:30:00.00, MESSAGE QUEUE LENGTH: 1

2025-03-04 19:30:01,605 - INFO - EVENT: Send Msg | RECIPIENT: 1 and 2 | LOGICAL TIME: 12 | PHYSICAL TIME: 2025-03-04 19:30:01.60, MESSAGE QUEUE LENGTH: 0

2025-03-04 19:30:02,115 - INFO - EVENT: Internal Event | LOGICAL TIME: 13 | PHYSICAL TIME: 2025-03-04 19:30:02.11, MESSAGE QUEUE LENGTH: 0

2025-03-04 19:30:02,673 - INFO - EVENT: Internal Event | LOGICAL TIME: 14 | PHYSICAL TIME: 2025-03-04 19:30:02.67, MESSAGE QUEUE LENGTH: 0

2025-03-04 19:30:03,193 - INFO - EVENT: Internal Event | LOGICAL TIME: 15 | PHYSICAL TIME: 2025-03-04 19:30:03.19, MESSAGE QUEUE LENGTH: 0

2025-03-04 19:30:03,811 - INFO - EVENT: Internal Event | LOGICAL TIME: 16 | PHYSICAL TIME: 2025-03-04 19:30:03.81, MESSAGE QUEUE LENGTH: 0

2025-03-04 19:30:04,341 - INFO - EVENT: Internal Event | LOGICAL TIME: 17 | PHYSICAL TIME: 2025-03-04 19:30:04.34, MESSAGE QUEUE LENGTH: 0

2025-03-04 19:30:04,890 - INFO - EVENT: Internal Event | LOGICAL TIME: 18 | PHYSICAL TIME: 2025-03-04 19:30:04.89, MESSAGE QUEUE LENGTH: 0

