2025-03-04 21:53:30,027 - INFO - Clock rate for client 3: 5 events per second
2025-03-04 21:53:30,479 - INFO - EVENT: Internal Event | LOGICAL TIME: 1 | PHYSICAL TIME: 2025-03-04 21:53:30.47, MESSAGE QUEUE LENGTH: 0

2025-03-04 21:53:30,803 - INFO - EVENT: Receive Msg | SENDER: 2 | LOGICAL TIME: 2 | PHYSICAL TIME: 2025-03-04 21:53:30.00, MESSAGE QUEUE LENGTH: 2

2025-03-04 21:53:31,098 - INFO - EVENT: Receive Msg | SENDER: 1 | LOGICAL TIME: 3 | PHYSICAL TIME: 2025-03-04 21:53:30.00, MESSAGE QUEUE LENGTH: 1

2025-03-04 21:53:31,374 - INFO - EVENT: Internal Event | LOGICAL TIME: 4 | PHYSICAL TIME: 2025-03-04 21:53:31.37, MESSAGE QUEUE LENGTH: 0

2025-03-04 21:53:31,642 - INFO - EVENT: Send Msg | RECIPIENT: 1 | LOGICAL TIME: 5 | PHYSICAL TIME: 2025-03-04 21:53:31.64, MESSAGE QUEUE LENGTH: 0

2025-03-04 21:53:31,856 - INFO - EVENT: Send Msg | RECIPIENT: 1 | LOGICAL TIME: 6 | PHYSICAL TIME: 2025-03-04 21:53:31.85, MESSAGE QUEUE LENGTH: 0

2025-03-04 21:53:32,201 - INFO - EVENT: Send Msg | RECIPIENT: 1 | LOGICAL TIME: 7 | PHYSICAL TIME: 2025-03-04 21:53:32.20, MESSAGE QUEUE LENGTH: 0

2025-03-04 21:53:32,414 - INFO - EVENT: Send Msg | RECIPIENT: 1 and 2 | LOGICAL TIME: 8 | PHYSICAL TIME: 2025-03-04 21:53:32.41, MESSAGE QUEUE LENGTH: 0

2025-03-04 21:53:32,621 - INFO - EVENT: Internal Event | LOGICAL TIME: 9 | PHYSICAL TIME: 2025-03-04 21:53:32.62, MESSAGE QUEUE LENGTH: 0

2025-03-04 21:53:32,864 - INFO - EVENT: Internal Event | LOGICAL TIME: 10 | PHYSICAL TIME: 2025-03-04 21:53:32.86, MESSAGE QUEUE LENGTH: 0

2025-03-04 21:53:33,070 - INFO - EVENT: Internal Event | LOGICAL TIME: 11 | PHYSICAL TIME: 2025-03-04 21:53:33.07, MESSAGE QUEUE LENGTH: 0

2025-03-04 21:53:33,297 - INFO - EVENT: Internal Event | LOGICAL TIME: 12 | PHYSICAL TIME: 2025-03-04 21:53:33.29, MESSAGE QUEUE LENGTH: 0

2025-03-04 21:53:33,535 - INFO - EVENT: Send Msg | RECIPIENT: 1 and 2 | LOGICAL TIME: 13 | PHYSICAL TIME: 2025-03-04 21:53:33.53, MESSAGE QUEUE LENGTH: 0

2025-03-04 21:53:33,743 - INFO - EVENT: Internal Event | LOGICAL TIME: 14 | PHYSICAL TIME: 2025-03-04 21:53:33.74, MESSAGE QUEUE LENGTH: 0

2025-03-04 21:53:33,958 - INFO - EVENT: Send Msg | RECIPIENT: 1 and 2 | LOGICAL TIME: 15 | PHYSICAL TIME: 2025-03-04 21:53:33.95, MESSAGE QUEUE LENGTH: 0

2025-03-04 21:53:34,206 - INFO - EVENT: Internal Event | LOGICAL TIME: 16 | PHYSICAL TIME: 2025-03-04 21:53:34.20, MESSAGE QUEUE LENGTH: 0

2025-03-04 21:53:34,456 - INFO - EVENT: Internal Event | LOGICAL TIME: 17 | PHYSICAL TIME: 2025-03-04 21:53:34.45, MESSAGE QUEUE LENGTH: 0

2025-03-04 21:53:34,860 - INFO - EVENT: Internal Event | LOGICAL TIME: 18 | PHYSICAL TIME: 2025-03-04 21:53:34.86, MESSAGE QUEUE LENGTH: 0

2025-03-04 21:53:35,093 - INFO - EVENT: Receive Msg | SENDER: 2 | LOGICAL TIME: 19 | PHYSICAL TIME: 2025-03-04 21:53:34.00, MESSAGE QUEUE LENGTH: 1

2025-03-04 21:53:35,311 - INFO - EVENT: Send Msg | RECIPIENT: 2 | LOGICAL TIME: 20 | PHYSICAL TIME: 2025-03-04 21:53:35.31, MESSAGE QUEUE LENGTH: 0

2025-03-04 21:53:35,515 - INFO - EVENT: Send Msg | RECIPIENT: 1 and 2 | LOGICAL TIME: 21 | PHYSICAL TIME: 2025-03-04 21:53:35.51, MESSAGE QUEUE LENGTH: 0

2025-03-04 21:53:35,743 - INFO - EVENT: Receive Msg | SENDER: 1 | LOGICAL TIME: 22 | PHYSICAL TIME: 2025-03-04 21:53:35.00, MESSAGE QUEUE LENGTH: 1

2025-03-04 21:53:35,946 - INFO - EVENT: Receive Msg | SENDER: 1 | LOGICAL TIME: 23 | PHYSICAL TIME: 2025-03-04 21:53:35.00, MESSAGE QUEUE LENGTH: 1

2025-03-04 21:53:36,161 - INFO - EVENT: Send Msg | RECIPIENT: 1 | LOGICAL TIME: 24 | PHYSICAL TIME: 2025-03-04 21:53:36.16, MESSAGE QUEUE LENGTH: 0

2025-03-04 21:53:36,454 - INFO - EVENT: Internal Event | LOGICAL TIME: 25 | PHYSICAL TIME: 2025-03-04 21:53:36.45, MESSAGE QUEUE LENGTH: 0

2025-03-04 21:53:36,660 - INFO - EVENT: Send Msg | RECIPIENT: 2 | LOGICAL TIME: 26 | PHYSICAL TIME: 2025-03-04 21:53:36.66, MESSAGE QUEUE LENGTH: 0

2025-03-04 21:53:36,895 - INFO - EVENT: Internal Event | LOGICAL TIME: 27 | PHYSICAL TIME: 2025-03-04 21:53:36.89, MESSAGE QUEUE LENGTH: 0

2025-03-04 21:53:37,108 - INFO - EVENT: Receive Msg | SENDER: 2 | LOGICAL TIME: 29 | PHYSICAL TIME: 2025-03-04 21:53:37.00, MESSAGE QUEUE LENGTH: 1

2025-03-04 21:53:37,428 - INFO - EVENT: Receive Msg | SENDER: 2 | LOGICAL TIME: 30 | PHYSICAL TIME: 2025-03-04 21:53:37.00, MESSAGE QUEUE LENGTH: 1

2025-03-04 21:53:37,645 - INFO - EVENT: Internal Event | LOGICAL TIME: 31 | PHYSICAL TIME: 2025-03-04 21:53:37.64, MESSAGE QUEUE LENGTH: 0

2025-03-04 21:53:37,863 - INFO - EVENT: Internal Event | LOGICAL TIME: 32 | PHYSICAL TIME: 2025-03-04 21:53:37.86, MESSAGE QUEUE LENGTH: 0

2025-03-04 21:53:38,125 - INFO - EVENT: Receive Msg | SENDER: 2 | LOGICAL TIME: 33 | PHYSICAL TIME: 2025-03-04 21:53:37.00, MESSAGE QUEUE LENGTH: 2

2025-03-04 21:53:38,463 - INFO - EVENT: Receive Msg | SENDER: 1 | LOGICAL TIME: 34 | PHYSICAL TIME: 2025-03-04 21:53:38.00, MESSAGE QUEUE LENGTH: 1

2025-03-04 21:53:38,713 - INFO - EVENT: Internal Event | LOGICAL TIME: 35 | PHYSICAL TIME: 2025-03-04 21:53:38.71, MESSAGE QUEUE LENGTH: 0

2025-03-04 21:53:38,945 - INFO - EVENT: Receive Msg | SENDER: 1 | LOGICAL TIME: 36 | PHYSICAL TIME: 2025-03-04 21:53:38.00, MESSAGE QUEUE LENGTH: 1

2025-03-04 21:53:39,164 - INFO - EVENT: Internal Event | LOGICAL TIME: 37 | PHYSICAL TIME: 2025-03-04 21:53:39.16, MESSAGE QUEUE LENGTH: 0

2025-03-04 21:53:39,381 - INFO - EVENT: Internal Event | LOGICAL TIME: 38 | PHYSICAL TIME: 2025-03-04 21:53:39.38, MESSAGE QUEUE LENGTH: 0

2025-03-04 21:53:39,596 - INFO - EVENT: Receive Msg | SENDER: 1 | LOGICAL TIME: 39 | PHYSICAL TIME: 2025-03-04 21:53:39.00, MESSAGE QUEUE LENGTH: 1

2025-03-04 21:53:39,866 - INFO - EVENT: Internal Event | LOGICAL TIME: 40 | PHYSICAL TIME: 2025-03-04 21:53:39.86, MESSAGE QUEUE LENGTH: 0

