2025-03-04 21:53:29,997 - INFO - Clock rate for client 1: 3 events per second
2025-03-04 21:53:30,712 - INFO - EVENT: Receive Msg | SENDER: 2 | LOGICAL TIME: 1 | PHYSICAL TIME: 2025-03-04 21:53:30.00, MESSAGE QUEUE LENGTH: 2

2025-03-04 21:53:31,236 - INFO - EVENT: Receive Msg | SENDER: 3 | LOGICAL TIME: 2 | PHYSICAL TIME: 2025-03-04 21:53:30.00, MESSAGE QUEUE LENGTH: 1

2025-03-04 21:53:31,642 - INFO - EVENT: Internal Event | LOGICAL TIME: 3 | PHYSICAL TIME: 2025-03-04 21:53:31.64, MESSAGE QUEUE LENGTH: 0

2025-03-04 21:53:32,021 - INFO - EVENT: Receive Msg | SENDER: 3 | LOGICAL TIME: 6 | PHYSICAL TIME: 2025-03-04 21:53:31.00, MESSAGE QUEUE LENGTH: 2

2025-03-04 21:53:32,414 - INFO - EVENT: Receive Msg | SENDER: 3 | LOGICAL TIME: 7 | PHYSICAL TIME: 2025-03-04 21:53:31.00, MESSAGE QUEUE LENGTH: 2

2025-03-04 21:53:32,787 - INFO - EVENT: Receive Msg | SENDER: 3 | LOGICAL TIME: 8 | PHYSICAL TIME: 2025-03-04 21:53:32.00, MESSAGE QUEUE LENGTH: 2

2025-03-04 21:53:33,158 - INFO - EVENT: Receive Msg | SENDER: 3 | LOGICAL TIME: 9 | PHYSICAL TIME: 2025-03-04 21:53:32.00, MESSAGE QUEUE LENGTH: 1

2025-03-04 21:53:33,519 - INFO - EVENT: Internal Event | LOGICAL TIME: 10 | PHYSICAL TIME: 2025-03-04 21:53:33.51, MESSAGE QUEUE LENGTH: 0

2025-03-04 21:53:33,865 - INFO - EVENT: Receive Msg | SENDER: 3 | LOGICAL TIME: 14 | PHYSICAL TIME: 2025-03-04 21:53:33.00, MESSAGE QUEUE LENGTH: 1

2025-03-04 21:53:34,243 - INFO - EVENT: Receive Msg | SENDER: 3 | LOGICAL TIME: 16 | PHYSICAL TIME: 2025-03-04 21:53:33.00, MESSAGE QUEUE LENGTH: 1

2025-03-04 21:53:34,625 - INFO - EVENT: Internal Event | LOGICAL TIME: 17 | PHYSICAL TIME: 2025-03-04 21:53:34.62, MESSAGE QUEUE LENGTH: 0

2025-03-04 21:53:34,976 - INFO - EVENT: Receive Msg | SENDER: 2 | LOGICAL TIME: 19 | PHYSICAL TIME: 2025-03-04 21:53:34.00, MESSAGE QUEUE LENGTH: 1

2025-03-04 21:53:35,375 - INFO - EVENT: Send Msg | RECIPIENT: 3 | LOGICAL TIME: 20 | PHYSICAL TIME: 2025-03-04 21:53:35.37, MESSAGE QUEUE LENGTH: 0

2025-03-04 21:53:35,743 - INFO - EVENT: Send Msg | RECIPIENT: 3 | LOGICAL TIME: 21 | PHYSICAL TIME: 2025-03-04 21:53:35.74, MESSAGE QUEUE LENGTH: 0

2025-03-04 21:53:36,177 - INFO - EVENT: Receive Msg | SENDER: 3 | LOGICAL TIME: 22 | PHYSICAL TIME: 2025-03-04 21:53:35.00, MESSAGE QUEUE LENGTH: 1

2025-03-04 21:53:36,530 - INFO - EVENT: Receive Msg | SENDER: 3 | LOGICAL TIME: 25 | PHYSICAL TIME: 2025-03-04 21:53:36.00, MESSAGE QUEUE LENGTH: 1

2025-03-04 21:53:36,978 - INFO - EVENT: Internal Event | LOGICAL TIME: 26 | PHYSICAL TIME: 2025-03-04 21:53:36.97, MESSAGE QUEUE LENGTH: 0

2025-03-04 21:53:37,329 - INFO - EVENT: Internal Event | LOGICAL TIME: 27 | PHYSICAL TIME: 2025-03-04 21:53:37.32, MESSAGE QUEUE LENGTH: 0

2025-03-04 21:53:37,679 - INFO - EVENT: Internal Event | LOGICAL TIME: 28 | PHYSICAL TIME: 2025-03-04 21:53:37.67, MESSAGE QUEUE LENGTH: 0

2025-03-04 21:53:38,014 - INFO - EVENT: Send Msg | RECIPIENT: 3 | LOGICAL TIME: 29 | PHYSICAL TIME: 2025-03-04 21:53:38.01, MESSAGE QUEUE LENGTH: 0

2025-03-04 21:53:38,363 - INFO - EVENT: Internal Event | LOGICAL TIME: 30 | PHYSICAL TIME: 2025-03-04 21:53:38.36, MESSAGE QUEUE LENGTH: 0

2025-03-04 21:53:38,713 - INFO - EVENT: Send Msg | RECIPIENT: 2 and 3 | LOGICAL TIME: 31 | PHYSICAL TIME: 2025-03-04 21:53:38.71, MESSAGE QUEUE LENGTH: 0

2025-03-04 21:53:39,059 - INFO - EVENT: Send Msg | RECIPIENT: 2 | LOGICAL TIME: 32 | PHYSICAL TIME: 2025-03-04 21:53:39.05, MESSAGE QUEUE LENGTH: 0

2025-03-04 21:53:39,396 - INFO - EVENT: Send Msg | RECIPIENT: 2 and 3 | LOGICAL TIME: 33 | PHYSICAL TIME: 2025-03-04 21:53:39.39, MESSAGE QUEUE LENGTH: 0

2025-03-04 21:53:39,730 - INFO - EVENT: Send Msg | RECIPIENT: 3 | LOGICAL TIME: 34 | PHYSICAL TIME: 2025-03-04 21:53:39.73, MESSAGE QUEUE LENGTH: 0

2025-03-04 21:53:40,065 - INFO - EVENT: Send Msg | RECIPIENT: 2 and 3 | LOGICAL TIME: 35 | PHYSICAL TIME: 2025-03-04 21:53:40.06, MESSAGE QUEUE LENGTH: 0

2025-03-04 21:53:40,448 - INFO - EVENT: Send Msg | RECIPIENT: 2 | LOGICAL TIME: 36 | PHYSICAL TIME: 2025-03-04 21:53:40.44, MESSAGE QUEUE LENGTH: 0

2025-03-04 21:53:40,848 - INFO - EVENT: Internal Event | LOGICAL TIME: 37 | PHYSICAL TIME: 2025-03-04 21:53:40.84, MESSAGE QUEUE LENGTH: 0

2025-03-04 21:53:41,248 - INFO - EVENT: Internal Event | LOGICAL TIME: 38 | PHYSICAL TIME: 2025-03-04 21:53:41.24, MESSAGE QUEUE LENGTH: 0

2025-03-04 21:53:41,601 - INFO - EVENT: Internal Event | LOGICAL TIME: 39 | PHYSICAL TIME: 2025-03-04 21:53:41.60, MESSAGE QUEUE LENGTH: 0

2025-03-04 21:53:41,947 - INFO - EVENT: Internal Event | LOGICAL TIME: 40 | PHYSICAL TIME: 2025-03-04 21:53:41.94, MESSAGE QUEUE LENGTH: 0

2025-03-04 21:53:42,365 - INFO - EVENT: Internal Event | LOGICAL TIME: 41 | PHYSICAL TIME: 2025-03-04 21:53:42.36, MESSAGE QUEUE LENGTH: 0

2025-03-04 21:53:42,711 - INFO - EVENT: Internal Event | LOGICAL TIME: 42 | PHYSICAL TIME: 2025-03-04 21:53:42.71, MESSAGE QUEUE LENGTH: 0

2025-03-04 21:53:43,068 - INFO - EVENT: Internal Event | LOGICAL TIME: 43 | PHYSICAL TIME: 2025-03-04 21:53:43.06, MESSAGE QUEUE LENGTH: 0

2025-03-04 21:53:43,443 - INFO - EVENT: Receive Msg | SENDER: 2 | LOGICAL TIME: 50 | PHYSICAL TIME: 2025-03-04 21:53:43.00, MESSAGE QUEUE LENGTH: 1

2025-03-04 21:53:43,785 - INFO - EVENT: Internal Event | LOGICAL TIME: 51 | PHYSICAL TIME: 2025-03-04 21:53:43.78, MESSAGE QUEUE LENGTH: 0

2025-03-04 21:53:44,150 - INFO - EVENT: Internal Event | LOGICAL TIME: 52 | PHYSICAL TIME: 2025-03-04 21:53:44.15, MESSAGE QUEUE LENGTH: 0

2025-03-04 21:53:44,548 - INFO - EVENT: Send Msg | RECIPIENT: 2 | LOGICAL TIME: 53 | PHYSICAL TIME: 2025-03-04 21:53:44.54, MESSAGE QUEUE LENGTH: 0

2025-03-04 21:53:44,934 - INFO - EVENT: Send Msg | RECIPIENT: 3 | LOGICAL TIME: 54 | PHYSICAL TIME: 2025-03-04 21:53:44.93, MESSAGE QUEUE LENGTH: 0

2025-03-04 21:53:45,301 - INFO - EVENT: Internal Event | LOGICAL TIME: 55 | PHYSICAL TIME: 2025-03-04 21:53:45.30, MESSAGE QUEUE LENGTH: 0

2025-03-04 21:53:45,736 - INFO - EVENT: Internal Event | LOGICAL TIME: 56 | PHYSICAL TIME: 2025-03-04 21:53:45.73, MESSAGE QUEUE LENGTH: 0

2025-03-04 21:53:46,085 - INFO - EVENT: Send Msg | RECIPIENT: 3 | LOGICAL TIME: 57 | PHYSICAL TIME: 2025-03-04 21:53:46.08, MESSAGE QUEUE LENGTH: 0

2025-03-04 21:53:46,484 - INFO - EVENT: Send Msg | RECIPIENT: 2 and 3 | LOGICAL TIME: 58 | PHYSICAL TIME: 2025-03-04 21:53:46.48, MESSAGE QUEUE LENGTH: 0

2025-03-04 21:53:46,855 - INFO - EVENT: Internal Event | LOGICAL TIME: 59 | PHYSICAL TIME: 2025-03-04 21:53:46.85, MESSAGE QUEUE LENGTH: 0

2025-03-04 21:53:47,204 - INFO - EVENT: Receive Msg | SENDER: 3 | LOGICAL TIME: 69 | PHYSICAL TIME: 2025-03-04 21:53:46.00, MESSAGE QUEUE LENGTH: 1

2025-03-04 21:53:47,589 - INFO - EVENT: Internal Event | LOGICAL TIME: 70 | PHYSICAL TIME: 2025-03-04 21:53:47.58, MESSAGE QUEUE LENGTH: 0

2025-03-04 21:53:47,936 - INFO - EVENT: Send Msg | RECIPIENT: 2 and 3 | LOGICAL TIME: 71 | PHYSICAL TIME: 2025-03-04 21:53:47.93, MESSAGE QUEUE LENGTH: 0

2025-03-04 21:53:48,337 - INFO - EVENT: Internal Event | LOGICAL TIME: 72 | PHYSICAL TIME: 2025-03-04 21:53:48.33, MESSAGE QUEUE LENGTH: 0

2025-03-04 21:53:48,670 - INFO - EVENT: Internal Event | LOGICAL TIME: 73 | PHYSICAL TIME: 2025-03-04 21:53:48.67, MESSAGE QUEUE LENGTH: 0

2025-03-04 21:53:49,021 - INFO - EVENT: Receive Msg | SENDER: 2 | LOGICAL TIME: 75 | PHYSICAL TIME: 2025-03-04 21:53:48.00, MESSAGE QUEUE LENGTH: 1

2025-03-04 21:53:49,357 - INFO - EVENT: Internal Event | LOGICAL TIME: 76 | PHYSICAL TIME: 2025-03-04 21:53:49.35, MESSAGE QUEUE LENGTH: 0

2025-03-04 21:53:49,756 - INFO - EVENT: Receive Msg | SENDER: 3 | LOGICAL TIME: 79 | PHYSICAL TIME: 2025-03-04 21:53:49.00, MESSAGE QUEUE LENGTH: 1

2025-03-04 21:53:50,118 - INFO - EVENT: Receive Msg | SENDER: 3 | LOGICAL TIME: 80 | PHYSICAL TIME: 2025-03-04 21:53:49.00, MESSAGE QUEUE LENGTH: 2

2025-03-04 21:53:50,455 - INFO - EVENT: Receive Msg | SENDER: 3 | LOGICAL TIME: 81 | PHYSICAL TIME: 2025-03-04 21:53:49.00, MESSAGE QUEUE LENGTH: 2

2025-03-04 21:53:50,790 - INFO - EVENT: Receive Msg | SENDER: 2 | LOGICAL TIME: 82 | PHYSICAL TIME: 2025-03-04 21:53:50.00, MESSAGE QUEUE LENGTH: 2

2025-03-04 21:53:51,224 - INFO - EVENT: Receive Msg | SENDER: 3 | LOGICAL TIME: 84 | PHYSICAL TIME: 2025-03-04 21:53:50.00, MESSAGE QUEUE LENGTH: 1

2025-03-04 21:53:51,587 - INFO - EVENT: Receive Msg | SENDER: 3 | LOGICAL TIME: 86 | PHYSICAL TIME: 2025-03-04 21:53:51.00, MESSAGE QUEUE LENGTH: 1

2025-03-04 21:53:51,924 - INFO - EVENT: Receive Msg | SENDER: 2 | LOGICAL TIME: 88 | PHYSICAL TIME: 2025-03-04 21:53:51.00, MESSAGE QUEUE LENGTH: 1

2025-03-04 21:53:52,290 - INFO - EVENT: Receive Msg | SENDER: 3 | LOGICAL TIME: 89 | PHYSICAL TIME: 2025-03-04 21:53:51.00, MESSAGE QUEUE LENGTH: 1

2025-03-04 21:53:52,641 - INFO - EVENT: Internal Event | LOGICAL TIME: 90 | PHYSICAL TIME: 2025-03-04 21:53:52.64, MESSAGE QUEUE LENGTH: 0

2025-03-04 21:53:52,977 - INFO - EVENT: Receive Msg | SENDER: 3 | LOGICAL TIME: 92 | PHYSICAL TIME: 2025-03-04 21:53:52.00, MESSAGE QUEUE LENGTH: 1

2025-03-04 21:53:53,359 - INFO - EVENT: Receive Msg | SENDER: 2 | LOGICAL TIME: 94 | PHYSICAL TIME: 2025-03-04 21:53:53.00, MESSAGE QUEUE LENGTH: 1

2025-03-04 21:53:53,724 - INFO - EVENT: Internal Event | LOGICAL TIME: 95 | PHYSICAL TIME: 2025-03-04 21:53:53.72, MESSAGE QUEUE LENGTH: 0

2025-03-04 21:53:54,094 - INFO - EVENT: Receive Msg | SENDER: 2 | LOGICAL TIME: 96 | PHYSICAL TIME: 2025-03-04 21:53:53.00, MESSAGE QUEUE LENGTH: 2

2025-03-04 21:53:54,438 - INFO - EVENT: Receive Msg | SENDER: 3 | LOGICAL TIME: 97 | PHYSICAL TIME: 2025-03-04 21:53:53.00, MESSAGE QUEUE LENGTH: 1

2025-03-04 21:53:54,793 - INFO - EVENT: Receive Msg | SENDER: 3 | LOGICAL TIME: 100 | PHYSICAL TIME: 2025-03-04 21:53:54.00, MESSAGE QUEUE LENGTH: 1

2025-03-04 21:53:55,144 - INFO - EVENT: Receive Msg | SENDER: 3 | LOGICAL TIME: 102 | PHYSICAL TIME: 2025-03-04 21:53:54.00, MESSAGE QUEUE LENGTH: 1

2025-03-04 21:53:55,511 - INFO - EVENT: Send Msg | RECIPIENT: 3 | LOGICAL TIME: 103 | PHYSICAL TIME: 2025-03-04 21:53:55.51, MESSAGE QUEUE LENGTH: 0

2025-03-04 21:53:55,894 - INFO - EVENT: Receive Msg | SENDER: 2 | LOGICAL TIME: 104 | PHYSICAL TIME: 2025-03-04 21:53:55.00, MESSAGE QUEUE LENGTH: 1

2025-03-04 21:53:56,229 - INFO - EVENT: Internal Event | LOGICAL TIME: 105 | PHYSICAL TIME: 2025-03-04 21:53:56.22, MESSAGE QUEUE LENGTH: 0

2025-03-04 21:53:56,573 - INFO - EVENT: Send Msg | RECIPIENT: 2 and 3 | LOGICAL TIME: 106 | PHYSICAL TIME: 2025-03-04 21:53:56.57, MESSAGE QUEUE LENGTH: 0

2025-03-04 21:53:56,914 - INFO - EVENT: Send Msg | RECIPIENT: 3 | LOGICAL TIME: 107 | PHYSICAL TIME: 2025-03-04 21:53:56.91, MESSAGE QUEUE LENGTH: 0

2025-03-04 21:53:57,279 - INFO - EVENT: Send Msg | RECIPIENT: 2 and 3 | LOGICAL TIME: 108 | PHYSICAL TIME: 2025-03-04 21:53:57.27, MESSAGE QUEUE LENGTH: 0

2025-03-04 21:53:57,614 - INFO - EVENT: Internal Event | LOGICAL TIME: 109 | PHYSICAL TIME: 2025-03-04 21:53:57.61, MESSAGE QUEUE LENGTH: 0

2025-03-04 21:53:57,996 - INFO - EVENT: Receive Msg | SENDER: 2 | LOGICAL TIME: 111 | PHYSICAL TIME: 2025-03-04 21:53:57.00, MESSAGE QUEUE LENGTH: 2

2025-03-04 21:53:58,344 - INFO - EVENT: Receive Msg | SENDER: 3 | LOGICAL TIME: 114 | PHYSICAL TIME: 2025-03-04 21:53:57.00, MESSAGE QUEUE LENGTH: 1

2025-03-04 21:53:58,697 - INFO - EVENT: Receive Msg | SENDER: 3 | LOGICAL TIME: 117 | PHYSICAL TIME: 2025-03-04 21:53:58.00, MESSAGE QUEUE LENGTH: 1

2025-03-04 21:53:59,073 - INFO - EVENT: Receive Msg | SENDER: 3 | LOGICAL TIME: 118 | PHYSICAL TIME: 2025-03-04 21:53:58.00, MESSAGE QUEUE LENGTH: 2

2025-03-04 21:53:59,414 - INFO - EVENT: Receive Msg | SENDER: 2 | LOGICAL TIME: 119 | PHYSICAL TIME: 2025-03-04 21:53:58.00, MESSAGE QUEUE LENGTH: 1

2025-03-04 21:53:59,847 - INFO - EVENT: Internal Event | LOGICAL TIME: 120 | PHYSICAL TIME: 2025-03-04 21:53:59.84, MESSAGE QUEUE LENGTH: 0

2025-03-04 21:54:00,229 - INFO - EVENT: Receive Msg | SENDER: 3 | LOGICAL TIME: 124 | PHYSICAL TIME: 2025-03-04 21:54:00.00, MESSAGE QUEUE LENGTH: 1

2025-03-04 21:54:00,582 - INFO - EVENT: Receive Msg | SENDER: 3 | LOGICAL TIME: 125 | PHYSICAL TIME: 2025-03-04 21:54:00.00, MESSAGE QUEUE LENGTH: 1

