2025-03-04 19:16:43,084 - INFO - Clock rate for client 2: 4 events per second
2025-03-04 19:16:43,579 - INFO - EVENT: Internal Event | LOGICAL TIME: 1 | PHYSICAL TIME: 2025-03-04 19:16:43.57, MESSAGE QUEUE LENGTH: 0

2025-03-04 19:16:43,922 - INFO - EVENT: Receive Msg | SENDER: 3 | LOGICAL TIME: 2 | PHYSICAL TIME: 2025-03-04 19:16:43.00, MESSAGE QUEUE LENGTH: 2

2025-03-04 19:16:44,212 - INFO - EVENT: Receive Msg | SENDER: 1 | LOGICAL TIME: 3 | PHYSICAL TIME: 2025-03-04 19:16:43.00, MESSAGE QUEUE LENGTH: 1

2025-03-04 19:16:44,486 - INFO - EVENT: Internal Event | LOGICAL TIME: 4 | PHYSICAL TIME: 2025-03-04 19:16:44.48, MESSAGE QUEUE LENGTH: 0

2025-03-04 19:16:44,811 - INFO - EVENT: Internal Event | LOGICAL TIME: 5 | PHYSICAL TIME: 2025-03-04 19:16:44.81, MESSAGE QUEUE LENGTH: 0

2025-03-04 19:16:45,079 - INFO - EVENT: Internal Event | LOGICAL TIME: 6 | PHYSICAL TIME: 2025-03-04 19:16:45.07, MESSAGE QUEUE LENGTH: 0

2025-03-04 19:16:45,371 - INFO - EVENT: Internal Event | LOGICAL TIME: 7 | PHYSICAL TIME: 2025-03-04 19:16:45.37, MESSAGE QUEUE LENGTH: 0

2025-03-04 19:16:45,627 - INFO - EVENT: Receive Msg | SENDER: 1 | LOGICAL TIME: 8 | PHYSICAL TIME: 2025-03-04 19:16:45.00, MESSAGE QUEUE LENGTH: 1

2025-03-04 19:16:45,926 - INFO - EVENT: Send Msg | RECIPIENT: 1 | LOGICAL TIME: 9 | PHYSICAL TIME: 2025-03-04 19:16:45.92, MESSAGE QUEUE LENGTH: 0

2025-03-04 19:16:46,181 - INFO - EVENT: Internal Event | LOGICAL TIME: 10 | PHYSICAL TIME: 2025-03-04 19:16:46.18, MESSAGE QUEUE LENGTH: 0

2025-03-04 19:16:46,515 - INFO - EVENT: Internal Event | LOGICAL TIME: 11 | PHYSICAL TIME: 2025-03-04 19:16:46.51, MESSAGE QUEUE LENGTH: 0

2025-03-04 19:16:46,778 - INFO - EVENT: Internal Event | LOGICAL TIME: 12 | PHYSICAL TIME: 2025-03-04 19:16:46.77, MESSAGE QUEUE LENGTH: 0

2025-03-04 19:16:47,038 - INFO - EVENT: Internal Event | LOGICAL TIME: 13 | PHYSICAL TIME: 2025-03-04 19:16:47.03, MESSAGE QUEUE LENGTH: 0

2025-03-04 19:16:47,403 - INFO - EVENT: Internal Event | LOGICAL TIME: 14 | PHYSICAL TIME: 2025-03-04 19:16:47.40, MESSAGE QUEUE LENGTH: 0

2025-03-04 19:16:47,699 - INFO - EVENT: Internal Event | LOGICAL TIME: 15 | PHYSICAL TIME: 2025-03-04 19:16:47.69, MESSAGE QUEUE LENGTH: 0

2025-03-04 19:16:48,059 - INFO - EVENT: Internal Event | LOGICAL TIME: 16 | PHYSICAL TIME: 2025-03-04 19:16:48.05, MESSAGE QUEUE LENGTH: 0

2025-03-04 19:16:48,324 - INFO - EVENT: Send Msg | RECIPIENT: 3 | LOGICAL TIME: 17 | PHYSICAL TIME: 2025-03-04 19:16:48.32, MESSAGE QUEUE LENGTH: 0

2025-03-04 19:16:48,636 - INFO - EVENT: Internal Event | LOGICAL TIME: 18 | PHYSICAL TIME: 2025-03-04 19:16:48.63, MESSAGE QUEUE LENGTH: 0

2025-03-04 19:16:48,931 - INFO - EVENT: Internal Event | LOGICAL TIME: 19 | PHYSICAL TIME: 2025-03-04 19:16:48.93, MESSAGE QUEUE LENGTH: 0

2025-03-04 19:16:49,200 - INFO - EVENT: Send Msg | RECIPIENT: 1 | LOGICAL TIME: 20 | PHYSICAL TIME: 2025-03-04 19:16:49.20, MESSAGE QUEUE LENGTH: 0

2025-03-04 19:16:49,480 - INFO - EVENT: Internal Event | LOGICAL TIME: 21 | PHYSICAL TIME: 2025-03-04 19:16:49.48, MESSAGE QUEUE LENGTH: 0

2025-03-04 19:16:49,759 - INFO - EVENT: Send Msg | RECIPIENT: 1 and 3 | LOGICAL TIME: 22 | PHYSICAL TIME: 2025-03-04 19:16:49.75, MESSAGE QUEUE LENGTH: 0

2025-03-04 19:16:50,084 - INFO - EVENT: Internal Event | LOGICAL TIME: 23 | PHYSICAL TIME: 2025-03-04 19:16:50.08, MESSAGE QUEUE LENGTH: 0

2025-03-04 19:16:50,366 - INFO - EVENT: Internal Event | LOGICAL TIME: 24 | PHYSICAL TIME: 2025-03-04 19:16:50.36, MESSAGE QUEUE LENGTH: 0

2025-03-04 19:16:50,629 - INFO - EVENT: Receive Msg | SENDER: 1 | LOGICAL TIME: 25 | PHYSICAL TIME: 2025-03-04 19:16:50.00, MESSAGE QUEUE LENGTH: 1

2025-03-04 19:16:50,899 - INFO - EVENT: Internal Event | LOGICAL TIME: 26 | PHYSICAL TIME: 2025-03-04 19:16:50.89, MESSAGE QUEUE LENGTH: 0

2025-03-04 19:16:51,193 - INFO - EVENT: Receive Msg | SENDER: 1 | LOGICAL TIME: 27 | PHYSICAL TIME: 2025-03-04 19:16:50.00, MESSAGE QUEUE LENGTH: 1

2025-03-04 19:16:51,449 - INFO - EVENT: Send Msg | RECIPIENT: 1 and 3 | LOGICAL TIME: 28 | PHYSICAL TIME: 2025-03-04 19:16:51.44, MESSAGE QUEUE LENGTH: 0

