2025-03-04 19:23:50,730 - INFO - Clock rate for client 1: 1 events per second
2025-03-04 19:23:51,595 - INFO - EVENT: Receive Msg | SENDER: 2 | LOGICAL TIME: 1 | PHYSICAL TIME: 2025-03-04 19:23:51.00, MESSAGE QUEUE LENGTH: 2

2025-03-04 19:23:52,599 - INFO - EVENT: Receive Msg | SENDER: 3 | LOGICAL TIME: 2 | PHYSICAL TIME: 2025-03-04 19:23:51.00, MESSAGE QUEUE LENGTH: 1

2025-03-04 19:23:53,655 - INFO - EVENT: Send Msg | RECIPIENT: 3 | LOGICAL TIME: 3 | PHYSICAL TIME: 2025-03-04 19:23:53.65, MESSAGE QUEUE LENGTH: 0

2025-03-04 19:23:54,681 - INFO - EVENT: Internal Event | LOGICAL TIME: 4 | PHYSICAL TIME: 2025-03-04 19:23:54.68, MESSAGE QUEUE LENGTH: 0

2025-03-04 19:23:55,898 - INFO - EVENT: Internal Event | LOGICAL TIME: 5 | PHYSICAL TIME: 2025-03-04 19:23:55.89, MESSAGE QUEUE LENGTH: 0

2025-03-04 19:23:56,904 - INFO - EVENT: Receive Msg | SENDER: 3 | LOGICAL TIME: 7 | PHYSICAL TIME: 2025-03-04 19:23:56.00, MESSAGE QUEUE LENGTH: 1

2025-03-04 19:23:57,957 - INFO - EVENT: Internal Event | LOGICAL TIME: 8 | PHYSICAL TIME: 2025-03-04 19:23:57.95, MESSAGE QUEUE LENGTH: 0

2025-03-04 19:23:58,972 - INFO - EVENT: Receive Msg | SENDER: 3 | LOGICAL TIME: 13 | PHYSICAL TIME: 2025-03-04 19:23:58.00, MESSAGE QUEUE LENGTH: 1

2025-03-04 19:23:59,975 - INFO - EVENT: Receive Msg | SENDER: 3 | LOGICAL TIME: 14 | PHYSICAL TIME: 2025-03-04 19:23:59.00, MESSAGE QUEUE LENGTH: 1

2025-03-04 19:24:01,020 - INFO - EVENT: Send Msg | RECIPIENT: 2 and 3 | LOGICAL TIME: 15 | PHYSICAL TIME: 2025-03-04 19:24:01.02, MESSAGE QUEUE LENGTH: 0

2025-03-04 19:24:02,022 - INFO - EVENT: Internal Event | LOGICAL TIME: 16 | PHYSICAL TIME: 2025-03-04 19:24:02.02, MESSAGE QUEUE LENGTH: 0

2025-03-04 19:24:03,059 - INFO - EVENT: Internal Event | LOGICAL TIME: 17 | PHYSICAL TIME: 2025-03-04 19:24:03.05, MESSAGE QUEUE LENGTH: 0

2025-03-04 19:24:04,061 - INFO - EVENT: Receive Msg | SENDER: 2 | LOGICAL TIME: 24 | PHYSICAL TIME: 2025-03-04 19:24:03.00, MESSAGE QUEUE LENGTH: 1

2025-03-04 19:24:05,125 - INFO - EVENT: Send Msg | RECIPIENT: 2 | LOGICAL TIME: 25 | PHYSICAL TIME: 2025-03-04 19:24:05.12, MESSAGE QUEUE LENGTH: 0

2025-03-04 19:24:06,163 - INFO - EVENT: Receive Msg | SENDER: 2 | LOGICAL TIME: 27 | PHYSICAL TIME: 2025-03-04 19:24:05.00, MESSAGE QUEUE LENGTH: 1

2025-03-04 19:24:07,198 - INFO - EVENT: Receive Msg | SENDER: 3 | LOGICAL TIME: 29 | PHYSICAL TIME: 2025-03-04 19:24:06.00, MESSAGE QUEUE LENGTH: 1

2025-03-04 19:24:08,221 - INFO - EVENT: Internal Event | LOGICAL TIME: 30 | PHYSICAL TIME: 2025-03-04 19:24:08.22, MESSAGE QUEUE LENGTH: 0

2025-03-04 19:24:09,226 - INFO - EVENT: Receive Msg | SENDER: 2 | LOGICAL TIME: 34 | PHYSICAL TIME: 2025-03-04 19:24:08.00, MESSAGE QUEUE LENGTH: 1

2025-03-04 19:24:10,227 - INFO - EVENT: Internal Event | LOGICAL TIME: 35 | PHYSICAL TIME: 2025-03-04 19:24:10.22, MESSAGE QUEUE LENGTH: 0

2025-03-04 19:24:11,233 - INFO - EVENT: Internal Event | LOGICAL TIME: 36 | PHYSICAL TIME: 2025-03-04 19:24:11.23, MESSAGE QUEUE LENGTH: 0

2025-03-04 19:24:12,258 - INFO - EVENT: Internal Event | LOGICAL TIME: 37 | PHYSICAL TIME: 2025-03-04 19:24:12.25, MESSAGE QUEUE LENGTH: 0

2025-03-04 19:24:13,270 - INFO - EVENT: Receive Msg | SENDER: 2 | LOGICAL TIME: 41 | PHYSICAL TIME: 2025-03-04 19:24:12.00, MESSAGE QUEUE LENGTH: 1

2025-03-04 19:24:14,286 - INFO - EVENT: Send Msg | RECIPIENT: 3 | LOGICAL TIME: 42 | PHYSICAL TIME: 2025-03-04 19:24:14.28, MESSAGE QUEUE LENGTH: 0

2025-03-04 19:24:15,319 - INFO - EVENT: Internal Event | LOGICAL TIME: 43 | PHYSICAL TIME: 2025-03-04 19:24:15.31, MESSAGE QUEUE LENGTH: 0

2025-03-04 19:24:16,361 - INFO - EVENT: Internal Event | LOGICAL TIME: 44 | PHYSICAL TIME: 2025-03-04 19:24:16.36, MESSAGE QUEUE LENGTH: 0

2025-03-04 19:24:17,389 - INFO - EVENT: Receive Msg | SENDER: 2 | LOGICAL TIME: 50 | PHYSICAL TIME: 2025-03-04 19:24:17.00, MESSAGE QUEUE LENGTH: 1

2025-03-04 19:24:18,471 - INFO - EVENT: Internal Event | LOGICAL TIME: 51 | PHYSICAL TIME: 2025-03-04 19:24:18.47, MESSAGE QUEUE LENGTH: 0

2025-03-04 19:24:19,472 - INFO - EVENT: Receive Msg | SENDER: 2 | LOGICAL TIME: 53 | PHYSICAL TIME: 2025-03-04 19:24:18.00, MESSAGE QUEUE LENGTH: 1

