2025-03-05 03:24:11,861 - INFO - Clock rate for client 2: 2 events per second
2025-03-05 03:24:12,405 - INFO - EVENT: Internal Event | LOGICAL TIME: 1 | PHYSICAL TIME: 2025-03-05 03:24:12.40, MESSAGE QUEUE LENGTH: 0

2025-03-05 03:24:12,975 - INFO - EVENT: Receive Msg | SENDER: 3 | LOGICAL TIME: 2 | PHYSICAL TIME: 2025-03-05 03:24:12.00, MESSAGE QUEUE LENGTH: 2

2025-03-05 03:24:13,567 - INFO - EVENT: Receive Msg | SENDER: 1 | LOGICAL TIME: 3 | PHYSICAL TIME: 2025-03-05 03:24:12.00, MESSAGE QUEUE LENGTH: 1

2025-03-05 03:24:14,080 - INFO - EVENT: Receive Msg | SENDER: 1 | LOGICAL TIME: 5 | PHYSICAL TIME: 2025-03-05 03:24:13.00, MESSAGE QUEUE LENGTH: 1

2025-03-05 03:24:14,854 - INFO - EVENT: Receive Msg | SENDER: 3 | LOGICAL TIME: 7 | PHYSICAL TIME: 2025-03-05 03:24:14.00, MESSAGE QUEUE LENGTH: 2

2025-03-05 03:24:15,374 - INFO - EVENT: Receive Msg | SENDER: 3 | LOGICAL TIME: 8 | PHYSICAL TIME: 2025-03-05 03:24:14.00, MESSAGE QUEUE LENGTH: 1

2025-03-05 03:24:15,909 - INFO - EVENT: Internal Event | LOGICAL TIME: 9 | PHYSICAL TIME: 2025-03-05 03:24:15.90, MESSAGE QUEUE LENGTH: 0

2025-03-05 03:24:16,562 - INFO - EVENT: Internal Event | LOGICAL TIME: 10 | PHYSICAL TIME: 2025-03-05 03:24:16.56, MESSAGE QUEUE LENGTH: 0

2025-03-05 03:24:17,079 - INFO - EVENT: Send Msg | RECIPIENT: 1 | LOGICAL TIME: 11 | PHYSICAL TIME: 2025-03-05 03:24:17.07, MESSAGE QUEUE LENGTH: 0

2025-03-05 03:24:17,598 - INFO - EVENT: Receive Msg | SENDER: 3 | LOGICAL TIME: 16 | PHYSICAL TIME: 2025-03-05 03:24:17.00, MESSAGE QUEUE LENGTH: 1

2025-03-05 03:24:18,222 - INFO - EVENT: Receive Msg | SENDER: 1 | LOGICAL TIME: 19 | PHYSICAL TIME: 2025-03-05 03:24:17.00, MESSAGE QUEUE LENGTH: 1

2025-03-05 03:24:18,812 - INFO - EVENT: Receive Msg | SENDER: 1 | LOGICAL TIME: 21 | PHYSICAL TIME: 2025-03-05 03:24:18.00, MESSAGE QUEUE LENGTH: 1

2025-03-05 03:24:19,347 - INFO - EVENT: Send Msg | RECIPIENT: 1 | LOGICAL TIME: 22 | PHYSICAL TIME: 2025-03-05 03:24:19.34, MESSAGE QUEUE LENGTH: 0

2025-03-05 03:24:19,915 - INFO - EVENT: Send Msg | RECIPIENT: 1 and 3 | LOGICAL TIME: 23 | PHYSICAL TIME: 2025-03-05 03:24:19.91, MESSAGE QUEUE LENGTH: 0

2025-03-05 03:24:20,466 - INFO - EVENT: Internal Event | LOGICAL TIME: 24 | PHYSICAL TIME: 2025-03-05 03:24:20.46, MESSAGE QUEUE LENGTH: 0

2025-03-05 03:24:21,015 - INFO - EVENT: Receive Msg | SENDER: 3 | LOGICAL TIME: 27 | PHYSICAL TIME: 2025-03-05 03:24:20.00, MESSAGE QUEUE LENGTH: 1

2025-03-05 03:24:21,530 - INFO - EVENT: Send Msg | RECIPIENT: 1 and 3 | LOGICAL TIME: 28 | PHYSICAL TIME: 2025-03-05 03:24:21.53, MESSAGE QUEUE LENGTH: 0

2025-03-05 03:24:22,066 - INFO - EVENT: Internal Event | LOGICAL TIME: 29 | PHYSICAL TIME: 2025-03-05 03:24:22.06, MESSAGE QUEUE LENGTH: 0

